,institution_name,city_txt,classification_name,EFMaleCount,STUDENTAID_MEN,HDCOACH_SALARY_MEN,IL_PARTIC_MEN,IL_REV_MEN,IL_EXP_MEN,IL_EXPENSE_MENALL,PARTIC_MEN_Bskball,SUM_PARTIC_MEN_Bskball,OPEXPPERPART_MEN_Bskball,OPEXPPERTEAM_MEN_Bskball,MEN_FTHEADCOACH_MALE_Bskball,REV_MEN_Bskball,EXP_MEN_Bskball
156,Fresno Pacific University,Fresno,NCAA Division II without football,568,1141941.0,42957.0,143.0,1890874.0,1776689.0,1776689,17.0,17.0,7965.0,135397.0,1.0,548521.0,530673.0
157,Fullerton College,Fullerton,CCCAA,3951,0.0,13000.0,291.0,318589.0,306112.0,306112,15.0,15.0,1011.0,15166.0,0.0,44420.0,43756.0
158,Gavilan College,Gilroy,CCCAA,857,0.0,5487.0,127.0,83518.0,79739.0,79739,14.0,14.0,895.0,12531.0,0.0,30595.0,27266.0
159,Glendale Community College,Glendale,CCCAA,3069,0.0,7265.0,224.0,145251.0,145251.0,145251,19.0,19.0,463.0,8804.0,,21911.0,21911.0
160,Golden West College,Huntington Beach,CCCAA,2028,0.0,21557.0,243.0,370800.0,268900.0,268900,,,,,,,
161,Grossmont College,El Cajon,CCCAA,2840,0.0,34024.0,181.0,257867.0,257867.0,257867,14.0,14.0,1461.0,20458.0,,119723.0,119723.0
162,Hartnell College,Salinas,CCCAA,1725,0.0,7466.0,207.0,130442.0,140918.0,140918,16.0,16.0,827.0,13224.0,,53490.0,46118.0
163,Holy Names University,Oakland,NCAA Division II without football,203,1022752.0,39999.0,132.0,1224889.0,1224889.0,1224889,21.0,21.0,2535.0,53237.0,1.0,423270.0,423270.0
164,Humboldt State University,Arcata,NCAA Division II with football,3367,481456.0,64459.0,218.0,465729.0,462763.0,462763,15.0,15.0,7150.0,107249.0,1.0,583583.0,583583.0
165,Imperial Valley College,Imperial,Other ,1545,0.0,7560.0,68.0,118244.0,104407.0,104407,15.0,15.0,2005.0,30071.0,,59244.0,50132.0
166,Irvine Valley College,Irvine,CCCAA,2457,0.0,67189.0,109.0,605535.0,605535.0,605535,20.0,20.0,2900.0,57990.0,,262150.0,262150.0
167,Reedley College,Reedley,CCCAA,1398,0.0,36390.0,148.0,301868.0,294263.0,294263,15.0,15.0,3031.0,45468.0,,105447.0,103064.0
168,Life Pacific College,San Dimas,NCCAA Division I ,197,60045.0,21184.0,15.0,0.0,0.0,0,15.0,15.0,4210.0,63149.0,,160712.0,160712.0
169,University of La Verne,La Verne,NCAA Division III with football,1586,0.0,52514.0,284.0,735166.0,667198.0,667198,21.0,21.0,1436.0,30152.0,1.0,151956.0,129036.0
170,Lake Tahoe Community College,South Lake Tahoe,CCCAA,364,0.0,10000.0,36.0,103925.0,103425.0,103425,,,,,,,
171,Laney College,Oakland,CCCAA,1026,0.0,8339.0,108.0,80374.0,80374.0,80374,,0.0,0.0,0.0,,,
172,Lassen Community College,Susanville,CCCAA,336,1750.0,36052.0,109.0,277006.0,277006.0,277006,14.0,14.0,1386.0,19406.0,,48791.0,48791.0
173,La Sierra University,Riverside,NAIA Division II ,763,81246.0,17645.0,78.0,200329.0,200329.0,200329,15.0,15.0,3377.0,50650.0,,113512.0,113512.0
174,Long Beach City College,Long Beach,CCCAA,4326,0.0,37085.0,250.0,473356.0,459221.0,459221,15.0,15.0,414.0,6211.0,,126667.0,125667.0
175,Los Angeles Harbor College,Wilmington,CCCAA,1352,0.0,12279.0,138.0,113690.0,110139.0,110139,11.0,11.0,1279.0,14073.0,,51456.0,47480.0
176,Los Angeles Pierce College,Woodland Hills,CCCAA,2739,0.0,12175.0,151.0,134170.0,134170.0,134170,15.0,15.0,510.0,7655.0,,51200.0,51200.0
177,Los Angeles Southwest College,Los Angeles,Other ,517,0.0,21748.0,100.0,,,0,15.0,15.0,1173.0,17597.0,,62944.0,62944.0
178,Los Angeles Trade Technical College,Los Angeles,CCCAA,1967,0.0,11954.0,47.0,96798.0,96798.0,96798,13.0,13.0,963.0,12517.0,,48398.0,48398.0
179,Los Angeles Valley College,Valley Glen,CCCAA,1895,0.0,20906.0,134.0,311738.0,310309.0,310309,14.0,14.0,1007.0,14096.0,,115034.0,116315.0
180,The Master's College and Seminary,Santa Clarita,NAIA Division I ,487,1095847.0,43434.0,103.0,1364884.0,1364884.0,1364884,12.0,12.0,4557.0,54680.0,1.0,635276.0,635276.0
181,Los Angeles Mission College,Sylmar,CCCAA,1012,0.0,10923.0,77.0,124037.0,119103.0,119103,,,,,,,
182,Los Medanos College,Pittsburg,CCCAA,1454,0.0,16004.0,116.0,41875.0,51170.0,51170,17.0,17.0,500.0,8500.0,,42550.0,48100.0
183,Loyola Marymount University,Los Angeles,NCAA Division I without football,2611,3355725.0,120248.0,193.0,4668941.0,4668942.0,4668942,16.0,16.0,37308.0,596934.0,1.0,3533469.0,3533468.0
184,College of Marin,Kentfield,CCCAA,602,0.0,20328.0,70.0,142671.0,142671.0,142671,11.0,11.0,260.0,2864.0,0.0,35344.0,35344.0
185,Marymount California University,Rancho Palos Verdes,NAIA Division II ,466,1241062.0,18812.0,133.0,1617784.0,1617784.0,1617784,,,,,,,
186,Mendocino College,Ukiah,CCCAA,528,0.0,11851.0,117.0,155968.0,149381.0,149381,14.0,14.0,3106.0,43482.0,,89029.0,84519.0
187,Menlo College,Atherton,NAIA Division II ,407,2366975.0,32892.0,146.0,2862158.0,2789154.0,2789154,18.0,18.0,4332.0,77968.0,1.0,495952.0,477194.0
188,Merced College,Merced,Other ,2014,0.0,28185.0,136.0,233247.0,233247.0,233247,14.0,14.0,2205.0,30872.0,,111800.0,111800.0
189,Merritt College,Oakland,CCCAA,430,0.0,12744.0,61.0,52211.0,52211.0,52211,13.0,13.0,998.0,12970.0,,30829.0,30829.0
190,MiraCosta College,Oceanside,CCCAA,2412,0.0,20021.0,58.0,43474.0,43474.0,43474,22.0,22.0,757.0,16645.0,,48146.0,48146.0
191,Mission College,Santa Clara,CCCAA,895,0.0,27359.0,47.0,104635.0,104635.0,104635,,0.0,0.0,0.0,,,
192,Modesto Junior College,Modesto,CCCAA,2622,0.0,38389.0,249.0,554661.0,554661.0,554661,12.0,12.0,2776.0,33314.0,,158914.0,158914.0
193,Monterey Peninsula College,Monterey,CCCAA,1183,0.0,17004.0,138.0,157938.0,157938.0,157938,12.0,12.0,1468.0,17616.0,,53863.0,53863.0
194,Moorpark College,Moorpark,CCCAA,2877,0.0,17859.0,167.0,195612.0,183669.0,183669,12.0,12.0,1269.0,15229.0,,57047.0,53029.0
195,Mt San Antonio College,Walnut,CCCAA,5086,0.0,36405.0,453.0,729727.0,724638.0,724638,23.0,23.0,1055.0,24269.0,,82897.0,86641.0
196,Mt San Jacinto Community College District,San Jacinto,CCCAA,2353,0.0,15357.0,134.0,117554.0,117554.0,117554,14.0,14.0,1325.0,18550.0,1.0,51050.0,51050.0
197,Napa Valley College,Napa,CCCAA,1023,0.0,33018.0,70.0,140991.0,141753.0,141753,12.0,12.0,807.0,9684.0,,66460.0,65698.0
198,Notre Dame de Namur University,Belmont,NCAA Division II without football,266,169092.0,29692.0,81.0,447025.0,447025.0,447025,16.0,16.0,6094.0,97497.0,,270867.0,270867.0
199,Occidental College,Los Angeles,NCAA Division III with football,857,0.0,41096.0,259.0,730032.0,599730.0,599730,13.0,13.0,3374.0,43863.0,1.0,201893.0,177334.0
200,Ohlone College,Fremont,CCCAA,1608,0.0,28985.0,87.0,207213.0,192584.0,192584,13.0,13.0,1271.0,16517.0,,42810.0,42726.0
201,Orange Coast College,Costa Mesa,CCCAA,4651,0.0,23374.0,352.0,585388.0,565729.0,565729,17.0,17.0,1224.0,20811.0,,99941.0,99941.0
202,Oxnard College,Oxnard,CCCAA,909,0.0,24355.0,78.0,182600.0,171834.0,171834,21.0,21.0,984.0,20669.0,,114802.0,113875.0
203,Hope International University,Fullerton,NAIA Division I ,287,1383643.0,21981.0,96.0,1506386.0,1478276.0,1478276,13.0,13.0,5252.0,68280.0,,477959.0,442347.0
204,Pacific Union College,Angwin,NAIA Division II ,588,93292.0,9500.0,49.0,126956.0,126956.0,126956,16.0,16.0,3557.0,56907.0,,136922.0,136922.0
205,University of the Pacific,Stockton,NCAA Division I without football,1745,3029044.0,135186.0,156.0,4612015.0,4612015.0,4612015,16.0,16.0,16605.0,265684.0,1.0,2558711.0,2558711.0
206,Palomar College,San Marcos,CCCAA,4042,0.0,22398.0,249.0,294752.0,291020.0,291020,12.0,12.0,905.0,10856.0,,32649.0,31895.0
207,Pasadena City College,Pasadena,CCCAA,5495,0.0,9534.0,195.0,257829.0,258329.0,258329,12.0,12.0,2539.0,30465.0,,158855.0,158555.0
208,Pepperdine University,Malibu,NCAA Division I without football,1295,2594425.0,152822.0,145.0,4315711.0,4315711.0,4315711,16.0,16.0,23127.0,370032.0,1.0,2561072.0,2561072.0
209,Point Loma Nazarene University,San Diego,NCAA Division II without football,928,1086933.0,72978.0,92.0,1233337.0,1180400.0,1180400,14.0,14.0,6257.0,87603.0,1.0,714010.0,697699.0
210,Pomona College,Claremont,NCAA Division III with football,816,0.0,51675.0,274.0,722126.0,722126.0,722126,18.0,18.0,1721.0,30974.0,,180774.0,180774.0
211,Porterville College,Porterville,CCCAA,663,0.0,16417.0,40.0,91794.0,81131.0,81131,12.0,12.0,2839.0,34070.0,,56583.0,57567.0
212,Santa Ana College,Santa Ana,CCCAA,2499,0.0,17483.0,210.0,292484.0,292484.0,292484,16.0,16.0,1506.0,24098.0,,120003.0,120003.0
213,University of Redlands,Redlands,NCAA Division III with football,1133,0.0,43956.0,322.0,828404.0,787866.0,787866,17.0,17.0,4824.0,82006.0,,183127.0,209235.0
214,College of the Redwoods,Eureka,CCCAA,559,0.0,12291.0,162.0,149802.0,140039.0,140039,13.0,13.0,3233.0,42029.0,,68688.0,64716.0
215,Rio Hondo College,Whittier,CCCAA,1927,0.0,15787.0,109.0,242956.0,218166.0,218166,15.0,15.0,596.0,8944.0,,28950.0,28950.0
216,Riverside City College,Riverside,NJCAA Division I ,2280,0.0,41990.0,301.0,370412.0,370412.0,370412,13.0,13.0,1660.0,21574.0,1.0,113057.0,113057.0
217,Sacramento City College,Sacramento,CCCAA,2599,0.0,32321.0,287.0,447019.0,447019.0,447019,18.0,18.0,1367.0,24598.0,,83912.0,83912.0
218,Saddleback College,Mission Viejo,Other ,3031,0.0,25792.0,249.0,477252.0,477252.0,477252,15.0,15.0,2536.0,38044.0,,90186.0,90186.0
219,San Diego City College,San Diego,CCCAA,1625,0.0,26455.0,100.0,252163.0,254375.0,254375,14.0,14.0,4281.0,59930.0,,107378.0,105108.0
220,San Diego Mesa College,San Diego,CCCAA,2971,0.0,21185.0,239.0,379435.0,373263.0,373263,15.0,15.0,670.0,10047.0,,64750.0,63405.0
221,San Diego Miramar College,San Diego,CCCAA,1313,0.0,25599.0,38.0,91904.0,91904.0,91904,16.0,16.0,2225.0,35595.0,,86575.0,86575.0
222,San Diego State University,San Diego,NCAA Division I-FBS,11725,3914582.0,487877.0,230.0,3739765.0,3469719.0,3469719,19.0,19.0,56084.0,1065588.0,1.0,7819546.0,5734713.0
223,University of San Diego,San Diego,NCAA Division I-FCS,2444,2648904.0,141222.0,241.0,3869143.0,3869143.0,3869143,14.0,14.0,24059.0,336826.0,1.0,2513504.0,2513504.0
224,San Francisco State University,San Francisco,NCAA Division II without football,9291,316882.0,76552.0,136.0,985146.0,985146.0,985146,16.0,16.0,970.0,15525.0,1.0,310410.0,310410.0
225,University of San Francisco,San Francisco,NCAA Division I without football,2426,2938973.0,162047.0,132.0,4532961.0,4532961.0,4532961,18.0,18.0,25673.0,462108.0,1.0,4205606.0,4205606.0
226,San Joaquin Delta College,Stockton,CCCAA,2863,500.0,24700.0,212.0,512597.0,368104.0,368104,16.0,16.0,1244.0,19904.0,,52593.0,99211.0
227,William Jessup University,Rocklin,NAIA Division I ,379,918433.0,10882.0,133.0,837215.0,811138.0,811138,33.0,33.0,2102.0,69382.0,,462783.0,454544.0
228,San Jose City College,San Jose,CCCAA,887,0.0,24118.0,98.0,77682.0,77682.0,77682,15.0,15.0,2166.0,32487.0,,112916.0,112916.0
229,San Jose State University,San Jose,NCAA Division I-FBS,11279,3462471.0,186603.0,215.0,2330006.0,2330006.0,2330006,15.0,15.0,31468.0,472016.0,1.0,1851101.0,1851101.0
230,College of San Mateo,San Mateo,CCCAA,1318,0.0,18505.0,133.0,158966.0,158966.0,158966,,0.0,0.0,0.0,,,
231,Santa Barbara City College,Santa Barbara,CCCAA,3678,0.0,30602.0,280.0,361892.0,361892.0,361892,22.0,22.0,674.0,14819.0,0.0,98852.0,98852.0
232,Santa Clara University,Santa Clara,NCAA Division I without football,2680,2726516.0,123873.0,211.0,4037814.0,4448586.0,4448586,15.0,15.0,22588.0,338824.0,1.0,3868477.0,3345588.0
233,Santa Monica College,Santa Monica,Other ,5618,0.0,19345.0,262.0,205126.0,205126.0,205126,16.0,16.0,662.0,10589.0,,99339.0,99339.0
234,Santa Rosa Junior College,Santa Rosa,CCCAA,3123,0.0,21810.0,268.0,468332.0,381624.0,381624,10.0,10.0,2602.0,26020.0,,141060.0,78434.0
235,College of the Sequoias,Visalia,CCCAA,2220,0.0,12632.0,196.0,135481.0,117852.0,117852,11.0,11.0,1657.0,18222.0,1.0,90046.0,58378.0
236,Shasta College,Redding,CCCAA,1414,0.0,9544.0,199.0,221624.0,221624.0,221624,12.0,12.0,2685.0,32215.0,,50425.0,50425.0
237,Sierra College,Rocklin,CCCAA,3073,0.0,6785.0,193.0,221452.0,199378.0,199378,12.0,12.0,1842.0,22103.0,0.0,45585.0,44125.0
238,Simpson University,Redding,NAIA Division II ,335,1248064.0,8126.0,138.0,1204312.0,1204312.0,1204312,32.0,32.0,1305.0,41759.0,,407815.0,407815.0
239,College of the Siskiyous,Weed,CCCAA,374,0.0,17470.0,212.0,146563.0,146563.0,146563,21.0,21.0,1194.0,25074.0,,54628.0,54628.0
240,Skyline College,San Bruno,CCCAA,1234,0.0,28596.0,94.0,250983.0,250983.0,250983,16.0,16.0,1715.0,27440.0,,79684.0,79684.0
241,San Bernardino Valley College,San Bernardino,CCCAA,1846,0.0,14314.0,183.0,114305.0,114305.0,114305,12.0,12.0,1491.0,17887.0,,50287.0,50287.0
242,Saint Mary's College of California,Moraga,NCAA Division I without football,1086,2463106.0,140180.0,125.0,3639615.0,3639615.0,3639615,15.0,15.0,28744.0,431164.0,1.0,2956340.0,2956340.0
243,Solano Community College,Fairfield,CCCAA,1370,0.0,15998.0,58.0,163345.0,113905.0,113905,16.0,16.0,1419.0,22696.0,,63804.0,63804.0
244,Sonoma State University,Rohnert Park,NCAA Division II without football,2880,221850.0,83255.0,111.0,1337659.0,1337659.0,1337659,16.0,16.0,6114.0,97819.0,1.0,456513.0,456513.0
245,Vanguard University of Southern California,Costa Mesa,NAIA Division I ,535,922869.0,37691.0,122.0,1027007.0,1027007.0,1027007,14.0,14.0,5456.0,76381.0,1.0,562462.0,562462.0
246,Southwestern College,Chula Vista,CCCAA,3387,0.0,16424.0,234.0,169184.0,171459.0,171459,12.0,12.0,1181.0,14172.0,,66790.0,61156.0
247,University of Southern California,Los Angeles,NCAA Division I-FBS,8818,8421908.0,534645.0,316.0,7554671.0,8314730.0,8314730,14.0,14.0,77932.0,1091048.0,1.0,4948398.0,5266779.0
248,Taft College,Taft,CCCAA,406,0.0,13830.0,50.0,145016.0,144316.0,144316,,0.0,0.0,0.0,,,
249,Ventura College,Ventura,CCCAA,1992,0.0,30548.0,258.0,263152.0,263152.0,263152,17.0,17.0,1405.0,23887.0,,132574.0,132574.0
250,Victor Valley College,Victorville,CCCAA,1699,0.0,7000.0,154.0,92878.0,92878.0,92878,13.0,13.0,1484.0,19289.0,,29039.0,29039.0
251,West Hills College-Coalinga,Coalinga,CCCAA,422,0.0,12945.0,114.0,202422.0,180426.0,331957,15.0,15.0,2132.0,31977.0,,251543.0,236786.0
252,West Los Angeles College,Culver City,Other ,1272,0.0,10165.0,161.0,117861.0,117861.0,117861,13.0,13.0,945.0,12279.0,,44390.0,44390.0
253,West Valley College,Saratoga,CCCAA,1270,0.0,18767.0,121.0,257668.0,257668.0,257668,16.0,16.0,886.0,14170.0,,62437.0,62437.0
254,Westmont College,Santa Barbara,NAIA Division I ,506,799244.0,44701.0,145.0,1306542.0,1269396.0,1269396,16.0,16.0,9036.0,144582.0,,564541.0,601687.0
255,Whittier College,Whittier,NCAA Division III with football,709,0.0,32910.0,283.0,557244.0,627229.0,627229,16.0,16.0,2568.0,41087.0,,209822.0,117691.0
256,Yuba College,Marysville,CCCAA,1084,0.0,4226.0,139.0,136024.0,127915.0,127915,14.0,14.0,3090.0,43259.0,,55469.0,55469.0
257,Adams State University,Alamosa,NCAA Division II with football,916,1025432.0,41821.0,492.0,1350543.0,1350543.0,1350543,30.0,30.0,2307.0,69224.0,1.0,378080.0,378080.0
258,University of Colorado Colorado Springs,Colorado Springs,NCAA Division II without football,3661,567049.0,52252.0,206.0,899876.0,895137.0,895137,15.0,15.0,4341.0,65122.0,1.0,505947.0,503942.0
259,University of Colorado Boulder,Boulder,NCAA Division I-FBS,13698,6199996.0,1109249.0,256.0,822967.0,2705691.0,2705691,17.0,17.0,73875.0,1255874.0,1.0,8321985.0,6138058.0
260,Colorado Christian University,Lakewood,NCAA Division II without football,594,398241.0,28320.0,117.0,737643.0,737643.0,737643,17.0,17.0,4821.0,81961.0,1.0,372004.0,372004.0
261,Colorado College,Colorado Springs,NCAA Division III without football,974,1110027.0,71278.0,178.0,5294922.0,4865791.0,4865791,17.0,17.0,5568.0,94657.0,,172861.0,167772.0
262,Colorado Mountain College,Glenwood Springs,Other ,875,0.0,27482.0,5.0,92838.0,92838.0,92838,,,,,,,
263,Colorado Northwestern Community College,Rangely,NJCAA Division I ,194,156633.0,36095.0,59.0,343614.0,343614.0,343614,16.0,16.0,3075.0,49203.0,1.0,208671.0,208671.0
264,Colorado School of Mines,Golden,NCAA Division II with football,3112,1943586.0,53499.0,438.0,1655071.0,1655071.0,1655071,18.0,18.0,2707.0,48725.0,1.0,717978.0,717978.0
265,Colorado State University-Fort Collins,Fort Collins,NCAA Division I-FBS,9859,4896087.0,518574.0,279.0,1434110.0,1434110.0,1434110,13.0,13.0,60080.0,781043.0,1.0,4264867.0,4264867.0
266,University of Denver,Denver,NCAA Division I without football,2518,4381050.0,178203.0,174.0,9242697.0,9242697.0,9242697,17.0,17.0,20882.0,354996.0,1.0,3361111.0,3361111.0
267,Fort Lewis College,Durango,NCAA Division II with football,1630,1347801.0,48442.0,188.0,724835.0,652384.0,652384,20.0,20.0,3293.0,65866.0,1.0,566608.0,558220.0
268,Lamar Community College,Lamar,NJCAA Division I ,174,208200.0,29467.0,84.0,378590.0,378590.0,378590,33.0,33.0,1191.0,39313.0,1.0,190565.0,190565.0
269,Colorado Mesa University,Grand Junction,NCAA Division II with football,3503,1286167.0,51921.0,514.0,2392747.0,2386138.0,2386138,17.0,17.0,2245.0,38160.0,1.0,455581.0,455581.0
270,Metropolitan State University of Denver,DENVER,NCAA Division II without football,5779,641584.0,65817.0,135.0,876552.0,869052.0,869052,14.0,14.0,13769.0,192765.0,1.0,853242.0,851376.0
271,Northeastern Junior College,Sterling,NJCAA Division I ,443,207746.0,33815.0,67.0,343631.0,343631.0,388029,10.0,10.0,2659.0,26588.0,1.0,184222.0,184222.0
272,University of Northern Colorado,Greeley,NCAA Division I-FCS,3032,2514810.0,72379.0,293.0,1512736.0,1512736.0,1512736,17.0,17.0,23251.0,395266.0,1.0,1490726.0,1490726.0
273,Otero Junior College,La Junta,NJCAA Division I ,283,480759.0,28276.0,109.0,652600.0,652600.0,652600,15.0,15.0,1381.0,20715.0,,216440.0,216440.0
274,Regis University,Denver,NCAA Division II without football,898,1160916.0,43395.0,104.0,1210155.0,1210155.0,1210155,14.0,14.0,4870.0,68179.0,1.0,662767.0,655668.0
275,Colorado State University-Pueblo,Pueblo,NCAA Division II with football,1660,1397371.0,50655.0,418.0,1440986.0,1434027.0,1434027,17.0,17.0,5452.0,92681.0,1.0,463828.0,463828.0
276,Trinidad State Junior College,Trinidad,NJCAA Division I ,384,418600.0,30971.0,68.0,532656.0,532656.0,532656,15.0,15.0,3275.0,49128.0,1.0,218706.0,218706.0
277,Western State Colorado University,Gunnison,NCAA Division II with football,1092,964457.0,44425.0,335.0,873600.0,857365.0,857365,14.0,14.0,4564.0,63889.0,1.0,430295.0,417069.0
278,Albertus Magnus College,New Haven,NCAA Division III without football,352,0.0,6392.0,115.0,240628.0,240628.0,240628,16.0,16.0,1934.0,30949.0,,51247.0,51247.0
279,University of Bridgeport,Bridgeport,NCAA Division II without football,858,1568781.0,52999.0,113.0,1795834.0,1684635.0,1684635,20.0,20.0,3413.0,68265.0,,674252.0,667510.0
280,Central Connecticut State University,New Britain,NCAA Division I-FCS,4125,2255734.0,225303.0,253.0,1816450.0,1822378.0,1822378,15.0,15.0,9353.0,140288.0,1.0,1943091.0,1511666.0
281,Connecticut College,New London,NCAA Division III without football,694,0.0,50646.0,274.0,1173910.0,1173910.0,1243248,16.0,16.0,2900.0,46398.0,,170324.0,170324.0
282,University of Connecticut,Storrs,NCAA Division I-FBS,8977,8091234.0,644713.0,377.0,7683333.0,9561081.0,9561081,21.0,21.0,139305.0,2925414.0,1.0,10423801.0,9516308.0
283,Eastern Connecticut State University,Willimantic,NCAA Division III without football,1966,0.0,50219.0,188.0,615206.0,615206.0,615206,16.0,16.0,3026.0,48413.0,,185854.0,185854.0
284,Fairfield University,Fairfield,NCAA Division I without football,1473,2842194.0,102704.0,205.0,3504411.0,3504411.0,3504411,18.0,18.0,23158.0,416845.0,1.0,2590915.0,2590915.0
285,University of Hartford,West Hartford,NCAA Division I without football,2281,2746806.0,78282.0,214.0,3949153.0,3949153.0,3949153,15.0,15.0,21557.0,323349.0,1.0,2257904.0,2257904.0
286,Mitchell College,New London,NCAA Division III without football,351,0.0,9721.0,119.0,229077.0,229077.0,229077,14.0,14.0,1678.0,23498.0,,57816.0,57816.0
287,University of New Haven,West Haven,NCAA Division II with football,2291,1709566.0,73616.0,211.0,960198.0,876235.0,876235,13.0,13.0,3612.0,46954.0,1.0,709503.0,696733.0
288,Post University,Waterbury,NCAA Division II without football,1030,1307811.0,42077.0,183.0,1810086.0,1761381.0,1761381,17.0,17.0,2996.0,50935.0,1.0,500475.0,500475.0
289,Quinnipiac University,Hamden,NCAA Division I without football,2636,4276170.0,159069.0,172.0,6359399.0,6359399.0,6359399,16.0,16.0,5940.0,95037.0,1.0,2516824.0,2516824.0
290,Sacred Heart University,Fairfield,NCAA Division I-FCS,1647,4704862.0,60644.0,435.0,4976597.0,4976597.0,4976597,15.0,15.0,14376.0,215646.0,1.0,1431536.0,1431536.0
291,University of Saint Joseph,West Hartford,NCAA Division III without football,10,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
292,Gateway Community College,New Haven,NJCAA Division III ,1142,0.0,12212.0,15.0,,,0,15.0,15.0,1217.0,18260.0,0.0,43327.0,43327.0
293,Southern Connecticut State University,New Haven,NCAA Division II with football,2596,911159.0,99560.0,324.0,1510375.0,1510375.0,1510375,14.0,14.0,4582.0,64145.0,1.0,454308.0,454308.0
