,institution_name,city_txt,classification_name,EFMaleCount,STUDENTAID_MEN,HDCOACH_SALARY_MEN,IL_PARTIC_MEN,IL_REV_MEN,IL_EXP_MEN,IL_EXPENSE_MENALL,PARTIC_MEN_Bskball,SUM_PARTIC_MEN_Bskball,OPEXPPERPART_MEN_Bskball,OPEXPPERTEAM_MEN_Bskball,MEN_FTHEADCOACH_MALE_Bskball,REV_MEN_Bskball,EXP_MEN_Bskball
977,Lindenwood University,Saint Charles,NCAA Division II (with football),3431,2397881.0,36933.0,941.0,3350517.0,3350517.0,3350517,94.0,94.0,2335.0,219461.0,,806512.0,806512.0
978,Metropolitan Community College-Kansas City,Kansas City,Other,3115,219075.0,21692.0,140.0,583403.0,536223.0,536223,14.0,14.0,4148.0,58076.0,,144454.0,134971.0
979,Maryville University of Saint Louis,Saint Louis,NCAA Division II (without football),623,1144788.0,34985.0,184.0,1825498.0,1489275.0,1489275,17.0,17.0,5597.0,95153.0,1.0,747436.0,635836.0
980,Mineral Area College,Park Hills,Other,1381,393422.0,27410.0,54.0,440698.0,422409.0,422409,15.0,15.0,4069.0,61038.0,1.0,279733.0,276827.0
981,Missouri Baptist University,Saint Louis,NAIA Division I,684,3047721.0,31095.0,329.0,2791115.0,2791115.0,2791115,14.0,14.0,2362.0,33064.0,,404271.0,404271.0
982,Missouri Southern State University,Joplin,NCAA Division II (with football),1752,1099986.0,55943.0,261.0,829527.0,806503.0,806503,18.0,18.0,6324.0,113824.0,1.0,574580.0,525801.0
983,Missouri Valley College,Marshall,NAIA Division I,821,3516516.0,27082.0,332.0,3161090.0,3094839.0,3094839,15.0,15.0,2950.0,44256.0,,424050.0,397708.0
984,Missouri Western State University,Saint Joseph,NCAA Division II (with football),1602,1062565.0,68502.0,181.0,439717.0,422215.0,422215,14.0,14.0,5463.0,76488.0,1.0,488272.0,469563.0
985,University of Missouri-Columbia,Columbia,NCAA Division I-A,12298,5245188.0,908964.0,420.0,6370393.0,6370393.0,6370393,14.0,14.0,102407.0,1433703.0,1.0,11607812.0,5746352.0
986,University of Missouri-Kansas City,Kansas City,NCAA Division I-AAA,2883,1369147.0,76879.0,156.0,2190570.0,2152386.0,2152386,15.0,15.0,28250.0,423754.0,1.0,1891736.0,1929920.0
987,Missouri University of Science and Technology,Rolla,NCAA Division II (with football),4427,1795485.0,62588.0,377.0,1186956.0,1166498.0,1166498,15.0,15.0,5406.0,81083.0,,494859.0,490473.0
988,University of Missouri-St Louis,Saint Louis,NCAA Division II (without football),2475,945084.0,42150.0,95.0,1106018.0,1101247.0,1101247,17.0,17.0,5618.0,95500.0,1.0,706441.0,650948.0
989,Moberly Area Community College,Moberly,NJCAA Division I,1010,175327.0,64647.0,15.0,,,0,15.0,15.0,3515.0,52718.0,,393625.0,393625.0
990,Truman State University,Kirksville,NCAA Division II (with football),2157,946625.0,35875.0,345.0,858945.0,858945.0,858945,18.0,18.0,4556.0,82014.0,,459967.0,459967.0
991,Northwest Missouri State University,Maryville,NCAA Division II (with football),2187,1373520.0,73575.0,354.0,902550.0,902550.0,902550,14.0,14.0,7135.0,99885.0,1.0,857631.0,857631.0
992,Ozark Christian College,Joplin,NCCAA Division II,347,0.0,5000.0,34.0,25919.0,25919.0,25919,12.0,12.0,2532.0,30380.0,,33092.0,33092.0
993,College of the Ozarks,Point Lookout,NAIA Division II,693,153545.0,13300.0,51.0,238296.0,211720.0,211720,15.0,15.0,3921.0,58821.0,,154807.0,181383.0
994,Park University,Parkville,NAIA Division I,525,741744.0,34991.0,142.0,913554.0,870910.0,870910,19.0,19.0,2335.0,44365.0,1.0,313113.0,309728.0
995,Rockhurst University,Kansas City,NCAA Division II (without football),679,1302642.0,32925.0,227.0,1451206.0,1451206.0,1451206,21.0,21.0,2421.0,50839.0,1.0,547671.0,547671.0
996,Saint Louis University,Saint Louis,NCAA Division I-AAA,2957,2137310.0,218258.0,219.0,2829119.0,2829119.0,2829119,14.0,14.0,58093.0,813300.0,1.0,4185914.0,4185914.0
997,Saint Louis Christian College,Florissant,Other,71,0.0,3000.0,22.0,11589.0,9389.0,9389,7.0,7.0,986.0,6902.0,,11627.0,11117.0
998,St Louis College of Pharmacy,Saint Louis,NAIA Division II,277,76360.0,6873.0,65.0,137472.0,137472.0,137472,9.0,9.0,3369.0,30324.0,,82513.0,82513.0
999,Saint Louis Community College,Saint Louis,NJCAA Division II,3758,147334.0,7000.0,63.0,205014.0,213316.0,213316,12.0,12.0,3293.0,39513.0,,106503.0,87083.0
1000,Southwest Baptist University,Bolivar,NCAA Division II (with football),778,1584912.0,35154.0,339.0,1382357.0,1113713.0,1113713,16.0,16.0,4586.0,73371.0,1.0,531809.0,481574.0
1001,Missouri State University-West Plains,West Plains,NJCAA Division I,487,247102.0,51520.0,16.0,0.0,0.0,0,16.0,16.0,3965.0,63432.0,1.0,510840.0,510840.0
1002,State Fair Community College,Sedalia,NJCAA Division I,814,125862.0,49693.0,11.0,,,0,11.0,11.0,469.0,5154.0,1.0,359131.0,359131.0
1003,Southeast Missouri State University,Cape Girardeau,NCAA Division I-AA,3478,1786734.0,100008.0,245.0,1065213.0,1065213.0,1065213,17.0,17.0,13561.0,230542.0,1.0,1294828.0,1294828.0
1004,Missouri State University-Springfield,Springfield,NCAA Division I-AA,5910,2097855.0,134622.0,228.0,2243492.0,2243492.0,2243492,14.0,14.0,33024.0,462331.0,1.0,2185903.0,2185903.0
1005,Three Rivers Community College,Poplar Bluff,NJCAA Division I,718,419407.0,30600.0,50.0,357234.0,357234.0,487857,15.0,15.0,3977.0,59654.0,,327382.0,327382.0
1006,North Central Missouri College,Trenton,NJCAA Division I,281,71748.0,23046.0,47.0,157222.0,150332.0,150332,14.0,14.0,1994.0,27912.0,,123093.0,112804.0
1007,Washington University in St Louis,Saint Louis,NCAA Division III (with football),3277,0.0,75444.0,418.0,1087953.0,949769.0,949769,24.0,24.0,4669.0,112046.0,1.0,407595.0,385604.0
1008,Webster University,Saint Louis,NCAA Division III (without football),1146,0.0,24443.0,209.0,595073.0,530894.0,530894,35.0,35.0,1734.0,60688.0,,189211.0,157654.0
1009,Wentworth Military Academy and College,Lexington,NJCAA Division III,186,851800.0,4375.0,71.0,798719.0,798719.0,798719,14.0,14.0,1340.0,18764.0,,178886.0,178886.0
1010,Westminster College,Fulton,NCAA Division III (with football),540,0.0,27379.0,180.0,336416.0,295445.0,295445,18.0,18.0,1293.0,23278.0,,159721.0,145014.0
1011,William Jewell College,Liberty,NCAA Division II (with football),415,2483055.0,46422.0,289.0,1593087.0,1568516.0,1568516,17.0,17.0,3911.0,66494.0,,593348.0,561981.0
1012,William Woods University,Fulton,NAIA Division I,213,1472855.0,34468.0,146.0,1698364.0,1696286.0,1696286,26.0,26.0,2150.0,55898.0,,382877.0,382877.0
1013,Blackfeet Community College,Browning,NCAA Division I-A,177,,,,,,14952,,,,,,,
1014,Carroll College,Helena,NAIA Division I,569,1368270.0,37175.0,270.0,705012.0,705012.0,705012,16.0,16.0,7765.0,124241.0,1.0,589491.0,589491.0
1015,Dawson Community College,Glendive,NJCAA Division I,85,166300.0,26859.0,45.0,270049.0,246503.0,246503,16.0,16.0,2448.0,39165.0,,154185.0,151070.0
1016,Montana State University-Billings,Billings,NCAA Division II (without football),1234,734384.0,29588.0,170.0,1270314.0,1242552.0,1242552,13.0,13.0,8904.0,115746.0,1.0,503835.0,505484.0
1017,University of Great Falls,Great Falls,NAIA Division I,245,1259325.0,28919.0,164.0,1450341.0,1409140.0,1409140,28.0,28.0,2435.0,68186.0,1.0,623287.0,605726.0
1018,Little Big Horn College,Crow Agency,NJCAA Division I,93,30535.0,28000.0,11.0,,,0,11.0,11.0,2001.0,22012.0,,81890.0,81890.0
1019,Miles Community College,Miles City,Other,116,239169.0,12735.0,67.0,353101.0,337840.0,337840,14.0,14.0,1848.0,25871.0,,161933.0,162046.0
1020,Montana Tech of the University of Montana,Butte,NAIA Division I,1197,525923.0,40982.0,123.0,31359.0,30829.0,30829,14.0,14.0,5888.0,82437.0,,352286.0,352286.0
1021,Montana State University,Bozeman,NCAA Division I-AA,6055,2640341.0,90839.0,230.0,1123551.0,1133939.0,1133939,13.0,13.0,25046.0,325604.0,1.0,1610004.0,1647178.0
1022,The University of Montana,Missoula,NCAA Division I-AA,4255,2441727.0,167217.0,252.0,366618.0,864018.0,864018,14.0,14.0,29108.0,407517.0,1.0,1440889.0,1720551.0
1023,Montana State University-Northern,Havre,NAIA Division I,518,588114.0,18669.0,130.0,385495.0,354306.0,354306,13.0,13.0,2736.0,35573.0,,295699.0,285722.0
1024,Rocky Mountain College,Billings,NAIA Division I,462,1339763.0,29179.0,190.0,788329.0,788329.0,788329,25.0,25.0,3537.0,88432.0,1.0,490766.0,490766.0
1025,Salish Kootenai College,Pablo,Other,271,0.0,11149.0,14.0,,,0,14.0,14.0,2879.0,40302.0,,61129.0,55801.0
1026,The University of Montana-Western,Dillon,NAIA Division I,538,589624.0,46872.0,163.0,221151.0,221876.0,221876,23.0,23.0,5131.0,118023.0,,278820.0,278727.0
1027,Bellevue University,Bellevue,NAIA Division II,2553,354328.0,56251.0,85.0,894405.0,888274.0,888274,15.0,15.0,4953.0,74299.0,1.0,275639.0,268314.0
1028,Central Community College,Grand Island,Other,1006,42190.0,18898.0,55.0,157326.0,157326.0,157326,14.0,14.0,1028.0,14387.0,,124241.0,124241.0
1029,Chadron State College,Chadron,NCAA Division II (with football),799,584731.0,44537.0,323.0,525212.0,525212.0,525212,17.0,17.0,3657.0,62165.0,1.0,282644.0,282644.0
1030,Concordia University-Nebraska,Seward,NAIA Division II,584,2154580.0,33108.0,453.0,2159358.0,1589037.0,1589037,29.0,29.0,2153.0,62449.0,,381367.0,336640.0
1031,Creighton University,Omaha,NCAA Division I-AAA,1602,1714094.0,277828.0,127.0,3358036.0,3358036.0,3358036,17.0,17.0,61685.0,1048639.0,1.0,6533960.0,6533960.0
1032,Doane College-Crete,Crete,NAIA Division II,533,2511418.0,30151.0,471.0,1958213.0,1956328.0,1956328,34.0,34.0,1406.0,47809.0,1.0,482648.0,472610.0
1033,Grace University,Omaha,NCCAA Division I,172,380922.0,15667.0,53.0,479783.0,479783.0,479783,15.0,15.0,2760.0,41394.0,,216402.0,216402.0
1034,Hastings College,Hastings,NAIA Division II,578,2327792.0,33599.0,459.0,1722242.0,1722242.0,1722242,45.0,45.0,857.0,38558.0,,444727.0,444727.0
1035,University of Nebraska at Kearney,Kearney,NCAA Division II (with football),1998,846343.0,58366.0,374.0,1279432.0,1102915.0,1102915,13.0,13.0,6863.0,89225.0,1.0,388307.0,442352.0
1036,Mid-Plains Community College,North Platte,NJCAA Division I,342,177481.0,13726.0,56.0,202138.0,202138.0,284090,28.0,28.0,3166.0,88651.0,0.0,263299.0,263299.0
1037,Midland University,Fremont,NAIA Division II,618,5970051.0,26058.0,522.0,6059961.0,4343666.0,4343666,32.0,32.0,1432.0,45829.0,,347332.0,727646.0
1038,University of Nebraska at Omaha,Omaha,NCAA Division I-AAA,4456,1279527.0,100480.0,204.0,4422857.0,4422857.0,4422857,13.0,13.0,24699.0,321093.0,1.0,1061991.0,1061991.0
1039,Nebraska Wesleyan University,Lincoln,NCAA Division III (with football),620,0.0,15198.0,352.0,335468.0,330718.0,330718,27.0,27.0,1554.0,41965.0,,106137.0,99622.0
1040,University of Nebraska-Lincoln,Lincoln,NCAA Division I-A,9887,5554276.0,742244.0,447.0,1997091.0,7738124.0,7738124,15.0,15.0,109732.0,1645979.0,1.0,8853129.0,6521834.0
1041,Northeast Community College,Norfolk,NJCAA Division I,1053,157669.0,21096.0,25.0,104180.0,104180.0,104180,12.0,12.0,3984.0,47812.0,,303741.0,303741.0
1042,Peru State College,Peru,NAIA Division II,507,218115.0,36817.0,161.0,166074.0,184107.0,184107,19.0,19.0,1202.0,22834.0,1.0,221439.0,199310.0
1043,Southeast Community College Area,Lincoln,NJCAA Division II,2237,133171.0,15113.0,44.0,216941.0,211196.0,211196,14.0,14.0,2660.0,37238.0,,110845.0,109793.0
1044,Union College,Lincoln,Other,292,0.0,2780.0,12.0,0.0,0.0,0,12.0,12.0,813.0,9761.0,,13984.0,13984.0
1045,Nebraska College of Technical Agriculture,Curtis,Other,105,,,,,,5344,,,,,,,
1046,Wayne State College,Wayne,NCAA Division II (with football),1163,511320.0,59174.0,203.0,395673.0,395673.0,395673,14.0,14.0,5634.0,78882.0,1.0,403263.0,403263.0
1047,Western Nebraska Community College,Scottsbluff,NJCAA Division I,348,269330.0,10680.0,57.0,303594.0,282836.0,282836,12.0,12.0,5517.0,66204.0,,266790.0,225963.0
1048,York College,York,NAIA Division II,210,911509.0,36765.0,170.0,987737.0,987737.0,987737,42.0,42.0,1284.0,53944.0,1.0,367157.0,367157.0
1049,College of Southern Nevada,Las Vegas,NJCAA Division I,4045,71892.0,82000.0,24.0,396029.0,396029.0,396029,,,,,,,
1050,University of Nevada-Las Vegas,Las Vegas,NCAA Division I-A,7616,4418431.0,362565.0,230.0,3785442.0,3785442.0,3785442,15.0,15.0,56070.0,841055.0,1.0,3817485.0,3817485.0
1051,University of Nevada-Reno,Reno,NCAA Division I-A,6514,3380593.0,207280.0,182.0,1709346.0,1709346.0,1798829,13.0,13.0,39760.0,516876.0,1.0,3593812.0,2161877.0
1052,Sierra Nevada College,Incline Village,Other,296,168229.0,17000.0,28.0,267364.0,267364.0,267364,,,,,,,
1053,Western Nevada College,Carson City,NJCAA Division I,549,101529.0,59007.0,24.0,314336.0,285522.0,285522,,,,,,,
1054,Colby-Sawyer College,New London,NCAA Division III (without football),406,0.0,22256.0,181.0,335674.0,335674.0,335674,14.0,14.0,1768.0,24749.0,,132980.0,132980.0
1055,Daniel Webster College,Nashua,NCAA Division III (without football),474,0.0,27282.0,152.0,406717.0,394300.0,394300,21.0,21.0,1568.0,32928.0,1.0,97051.0,90051.0
1056,Dartmouth College,Hanover,NCAA Division I-AA,2120,0.0,118467.0,563.0,7676481.0,7676481.0,8087362,18.0,18.0,17619.0,317143.0,1.0,1232349.0,1232349.0
1057,Franklin Pierce University,Rindge,NCAA Division II (without football),734,975972.0,43640.0,287.0,1685997.0,1505036.0,1505036,15.0,15.0,3901.0,58514.0,1.0,485998.0,480499.0
1058,New England College,Henniker,NCAA Division III (without football),701,0.0,47295.0,195.0,551114.0,551114.0,551114,16.0,16.0,1924.0,30789.0,1.0,100025.0,100025.0
1059,Southern New Hampshire University,Manchester,NCAA Division II (without football),5759,1337610.0,39230.0,189.0,2051637.0,2051637.0,2051637,14.0,14.0,8945.0,125223.0,1.0,778923.0,778923.0
1060,University of New Hampshire-Main Campus,Durham,NCAA Division I-AA,5594,4226698.0,122376.0,346.0,4152299.0,4152299.0,4152299,14.0,14.0,16099.0,225380.0,1.0,1440618.0,1440618.0
1061,Keene State College,Keene,NCAA Division III (without football),1952,0.0,57585.0,211.0,1079977.0,766384.0,766384,18.0,18.0,2603.0,46854.0,1.0,160660.0,213299.0
1062,Plymouth State University,Plymouth,NCAA Division III (with football),1817,0.0,29680.0,278.0,629230.0,629230.0,629230,17.0,17.0,1869.0,31771.0,0.0,63049.0,63049.0
1063,NHTI-Concord's Community College,Concord,Other,980,0.0,2600.0,82.0,51524.0,51524.0,51524,17.0,17.0,932.0,15840.0,,24510.0,24510.0
1064,Rivier University,Nashua,NCAA Division III (without football),200,0.0,18368.0,108.0,289355.0,289355.0,289355,17.0,17.0,1720.0,29234.0,,58001.0,58001.0
1065,Saint Anselm College,Manchester,NCAA Division II (with football),762,1360078.0,30971.0,278.0,816437.0,797849.0,797849,15.0,15.0,4874.0,73112.0,1.0,844584.0,801986.0
1066,Atlantic Cape Community College,Mays Landing,NJCAA Division III,1350,0.0,3562.0,43.0,35994.0,35994.0,35994,14.0,14.0,775.0,10845.0,,19408.0,19408.0
1067,Bergen Community College,Paramus,NJCAA Division III,4798,0.0,5499.0,115.0,104186.0,104186.0,104186,17.0,17.0,1042.0,17715.0,,27515.0,27515.0
1068,Berkeley College-Woodland Park,Woodland Park,Other,896,0.0,4625.0,39.0,109345.0,109345.0,109345,,,,,,,
1069,Bloomfield College,Bloomfield,NCAA Division II (without football),648,786725.0,34234.0,88.0,833488.0,833488.0,833488,14.0,14.0,2963.0,41482.0,,358012.0,358012.0
1070,Brookdale Community College,Lincroft,NJCAA Division III,3622,0.0,5479.0,102.0,158012.0,158012.0,158012,12.0,12.0,1940.0,23280.0,,36963.0,36963.0
1071,Burlington County College,Pemberton,Other,2118,150840.0,6000.0,55.0,142785.0,142785.0,151168,13.0,13.0,519.0,6746.0,,64055.0,64055.0
1072,Caldwell University,Caldwell,NCAA Division II (without football),412,684053.0,7766.0,107.0,500662.0,500662.0,500662,14.0,14.0,2327.0,32580.0,,418283.0,418283.0
1073,Camden County College,Blackwood,NJCAA Division III,2729,0.0,7883.0,94.0,140399.0,140399.0,140399,15.0,15.0,854.0,12805.0,,40615.0,40615.0
1074,Centenary College,Hackettstown,NCAA Division III (without football),559,0.0,28415.0,128.0,360700.0,348869.0,348869,16.0,16.0,1474.0,23587.0,1.0,81080.0,77098.0
1075,County College of Morris,Randolph,NJCAA Division II,2187,14000.0,6500.0,98.0,132086.0,132086.0,132086,12.0,12.0,999.0,11993.0,,26667.0,26667.0
1076,Cumberland County College,Vineland,NJCAA Division III,960,0.0,7000.0,77.0,76490.0,76490.0,76490,15.0,15.0,1084.0,16267.0,,32017.0,32017.0
1077,Drew University,Madison,NCAA Division III (without football),502,0.0,29057.0,140.0,572263.0,572263.0,572263,18.0,18.0,2441.0,43932.0,1.0,116377.0,116377.0
1078,Essex County College,Newark,NJCAA Division I,2294,73453.0,8250.0,66.0,235601.0,235601.0,235601,16.0,16.0,3942.0,63070.0,,119070.0,119070.0
1079,Fairleigh Dickinson University-Metropolitan Campus,Teaneck,NCAA Division I-AAA,1087,1948176.0,64446.0,138.0,2495627.0,2495627.0,2495627,13.0,13.0,12353.0,160591.0,1.0,1459128.0,1459128.0
1080,Felician College,Rutherford,NCAA Division II (without football),393,1001245.0,11619.0,85.0,928748.0,928748.0,928748,16.0,16.0,2407.0,38504.0,,342931.0,342931.0
1081,Fairleigh Dickinson University-College at Florham,Madison,NCAA Division III (with football),1010,0.0,21748.0,260.0,315314.0,315314.0,315314,12.0,12.0,3250.0,39003.0,,112678.0,112678.0
1082,Georgian Court University,Lakewood,NCAA Division II (without football),248,544824.0,52135.0,111.0,821222.0,809694.0,809694,14.0,14.0,2055.0,28771.0,1.0,573937.0,567569.0
1083,Rowan University,Glassboro,NCAA Division III (with football),5668,0.0,50958.0,361.0,596329.0,596329.0,596329,15.0,15.0,2993.0,44902.0,1.0,225146.0,225146.0
1084,Rowan College at Gloucester County,Sewell,NJCAA Division III,1862,0.0,6940.0,129.0,175926.0,175926.0,175926,19.0,19.0,656.0,12464.0,,23965.0,23965.0
1085,New Jersey City University,Jersey City,NCAA Division III (without football),1909,0.0,28956.0,105.0,303127.0,303127.0,303127,15.0,15.0,2772.0,41587.0,1.0,110648.0,110648.0
1086,Kean University,Union,NCAA Division III (with football),3783,0.0,68550.0,230.0,718813.0,718813.0,718813,15.0,15.0,3859.0,57880.0,1.0,177981.0,177981.0
1087,Mercer County Community College,West Windsor,NJCAA Division I,1466,53966.0,5500.0,77.0,147212.0,147212.0,147212,11.0,11.0,1044.0,11480.0,,38050.0,38050.0
1088,Middlesex County College,Edison,NJCAA Division III,3006,0.0,8577.0,96.0,107901.0,107901.0,107901,13.0,13.0,1286.0,16720.0,,33612.0,33612.0
1089,Monmouth University,West Long Branch,NCAA Division I-AA,1770,4956908.0,97238.0,367.0,3409127.0,3409127.0,3409127,16.0,16.0,21940.0,351038.0,1.0,1837106.0,1837106.0
1090,Montclair State University,Montclair,NCAA Division III (with football),5300,0.0,41820.0,332.0,596969.0,577854.0,577854,19.0,19.0,2036.0,38682.0,,114920.0,118729.0
1091,New Jersey Institute of Technology,Newark,NCAA Division I-AAA,4597,2031503.0,87805.0,237.0,3043721.0,3011012.0,3011012,13.0,13.0,21249.0,276231.0,1.0,1623948.0,1619774.0
1092,Ocean County College,Toms River,NJCAA Division III,2367,0.0,5749.0,107.0,115121.0,115121.0,115121,13.0,13.0,669.0,8693.0,,22168.0,22168.0
1093,Passaic County Community College,Paterson,NJCAA Division III,1417,0.0,7000.0,10.0,0.0,0.0,0,10.0,10.0,1546.0,15464.0,0.0,34442.0,34442.0
1094,Princeton University,Princeton,NCAA Division I-AA,2688,0.0,109758.0,753.0,6949757.0,6949757.0,6949757,24.0,24.0,13063.0,313516.0,1.0,1260936.0,1260936.0
1095,Ramapo College of New Jersey,Mahwah,NCAA Division III (without football),2270,0.0,36777.0,208.0,656470.0,642577.0,642577,21.0,21.0,1056.0,22172.0,,149843.0,130612.0
1096,Rider University,Lawrenceville,NCAA Division I-AAA,1533,2097032.0,74691.0,262.0,3254067.0,3254067.0,3254067,14.0,14.0,17276.0,241858.0,1.0,1750649.0,1750649.0
1097,Rutgers University-Camden,Camden,NCAA Division III (without football),1793,0.0,17186.0,155.0,458083.0,458083.0,458083,13.0,13.0,2239.0,29108.0,1.0,93629.0,93629.0
1098,Rutgers University-New Brunswick,New Brunswick,NCAA Division I-A,16176,5920817.0,404855.0,356.0,5534119.0,5534119.0,5534119,16.0,16.0,84584.0,1353340.0,1.0,5790981.0,5083432.0
1099,Rutgers University-Newark,Newark,NCAA Division III (without football),2879,0.0,41704.0,172.0,706631.0,697620.0,697620,16.0,16.0,3839.0,61419.0,,223618.0,223618.0
1100,Saint Peter's University,Jersey City,NCAA Division I-AAA,878,1793435.0,38735.0,164.0,1635860.0,1635859.0,1635859,14.0,14.0,14614.0,204600.0,1.0,1217290.0,1217291.0
1101,Seton Hall University,South Orange,NCAA Division I-AAA,2257,2564227.0,310435.0,131.0,3504851.0,3504851.0,3504851,14.0,14.0,87031.0,1218431.0,1.0,6752792.0,6752792.0
1102,College of Saint Elizabeth,Morristown,NCAA Division III (without football),13,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
1103,Raritan Valley Community College,Branchburg,NJCAA Division II,1777,9900.0,5107.0,51.0,66446.0,66446.0,66446,11.0,11.0,2208.0,24288.0,,45948.0,45948.0
1104,Stevens Institute of Technology,Hoboken,NCAA Division III (without football),2016,0.0,35606.0,375.0,1447115.0,1447115.0,1452292,20.0,20.0,2903.0,58055.0,,180469.0,180469.0
1105,Stockton University,Galloway,NCAA Division III (without football),2934,0.0,51527.0,210.0,569763.0,537414.0,537414,16.0,16.0,2518.0,40287.0,1.0,280892.0,254949.0
1106,The College of New Jersey,Ewing,NCAA Division III (with football),2650,0.0,53734.0,364.0,798914.0,798914.0,798914,17.0,17.0,1696.0,28826.0,1.0,149614.0,149614.0
1107,Union County College,Cranford,NJCAA Division II,2182,10000.0,6589.0,98.0,251053.0,251053.0,251053,13.0,13.0,1320.0,17154.0,,42833.0,42833.0
1108,William Paterson University of New Jersey,Wayne,NCAA Division III (with football),3536,0.0,47322.0,184.0,459459.0,417139.0,417139,16.0,16.0,1472.0,23559.0,,181096.0,175500.0
1109,Navajo Technical University,Crownpoint,Other,583,84778.0,5015.0,30.0,201392.0,201392.0,201392,,,,,,,
1110,Eastern New Mexico University-Main Campus,Portales,NCAA Division II (with football),1202,1182425.0,48995.0,337.0,693429.0,805986.0,805986,16.0,16.0,4091.0,65453.0,,304378.0,354785.0
1111,New Mexico Highlands University,Las Vegas,NCAA Division II (with football),689,361970.0,49431.0,161.0,474458.0,472799.0,472799,19.0,19.0,2507.0,47635.0,1.0,270976.0,268976.0
1112,New Mexico Junior College,Hobbs,NJCAA Division I,255,265892.0,14206.0,83.0,452207.0,452207.0,452207,16.0,16.0,4526.0,72421.0,,174705.0,174705.0
1113,New Mexico Military Institute,Roswell,NJCAA Division I,388,1174770.0,44555.0,172.0,606612.0,671235.0,671235,14.0,14.0,6097.0,85357.0,1.0,385281.0,377103.0
1114,University of New Mexico-Main Campus,Albuquerque,NCAA Division I-A,7320,4357942.0,333915.0,351.0,4141033.0,4141033.0,4141033,15.0,15.0,63092.0,946382.0,1.0,6101069.0,3538650.0
1115,New Mexico State University-Main Campus,Las Cruces,NCAA Division I-A,4989,3651903.0,177958.0,206.0,1833001.0,1833001.0,1833001,21.0,21.0,53412.0,1121643.0,1.0,2937179.0,2937179.0
1116,Northern New Mexico College,Espanola,NAIA Division II,272,68200.0,15000.0,26.0,136830.0,136830.0,136830,15.0,15.0,2663.0,39950.0,1.0,264027.0,264027.0
1117,University of the Southwest,Hobbs,NAIA Division I,141,666708.0,32218.0,140.0,803457.0,803457.0,803457,35.0,35.0,1683.0,58902.0,1.0,274238.0,274238.0
1118,Mesalands Community College,Tucumcari,Other,172,34024.0,19953.0,17.0,224439.0,194862.0,194862,,,,,,,
1119,Western New Mexico University,Silver City,NCAA Division II (with football),611,667414.0,33200.0,144.0,302331.0,306720.0,306720,13.0,13.0,4015.0,52199.0,1.0,279943.0,278883.0
1120,Vaughn College of Aeronautics and Technology,Flushing,Other,1092,0.0,4500.0,78.0,69616.0,69616.0,69616,18.0,18.0,1284.0,23120.0,,37908.0,37908.0
1121,Adelphi University,Garden City,NCAA Division II (without football),1403,1643115.0,9344.0,221.0,2146679.0,2146679.0,2146679,15.0,15.0,6643.0,99646.0,,566891.0,566891.0
1122,Adirondack Community College,Queensbury,NJCAA Division III,1162,0.0,5041.0,72.0,75517.0,62063.0,62063,14.0,14.0,1320.0,18476.0,,33801.0,33690.0
1123,Globe Institute of Technology,New York,NJCAA Division I,334,278495.0,42309.0,136.0,182694.0,192419.0,192419,15.0,15.0,2945.0,44174.0,1.0,188812.0,156812.0
1124,Albany College of Pharmacy and Health Sciences,Albany,Other,423,1250.0,3993.0,61.0,39019.0,36930.0,36930,14.0,14.0,1331.0,18630.0,0.0,37769.0,29380.0
1125,Alfred University,Alfred,NCAA Division III (with football),928,0.0,25063.0,327.0,393065.0,393065.0,397289,17.0,17.0,2097.0,35654.0,,115795.0,115795.0
1126,Bard College,Annandale-On-Hudson,NCAA Division III (without football),888,0.0,16784.0,148.0,559532.0,479512.0,479512,15.0,15.0,2820.0,42294.0,,187324.0,112647.0
1127,Berkeley College-New York,New York,Other,1449,0.0,9625.0,51.0,149474.0,149474.0,149474,13.0,13.0,8025.0,104325.0,,127325.0,127325.0
1128,SUNY Broome Community College,Binghamton,NJCAA Division III,1973,0.0,6343.0,121.0,204690.0,202835.0,202835,11.0,11.0,2494.0,27437.0,,38592.0,37790.0
1129,Bryant & Stratton College-Syracuse,Syracuse,Other,135,333931.0,17594.0,53.0,502512.0,502512.0,502512,,,,,,,
1130,Canisius College,Buffalo,NCAA Division I-AAA,1251,2387369.0,128972.0,249.0,3259928.0,3259928.0,3259928,13.0,13.0,20725.0,269430.0,1.0,2050411.0,2050411.0
1131,Cayuga County Community College,Auburn,NJCAA Division III,790,0.0,5300.0,70.0,93066.0,93066.0,93066,15.0,15.0,1609.0,24142.0,,34142.0,34142.0
1132,Cazenovia College,Cazenovia,NCAA Division III (without football),271,0.0,5503.0,108.0,143673.0,143673.0,151427,15.0,15.0,2817.0,42260.0,,57712.0,57712.0
1133,Clarkson University,Potsdam,NCAA Division III (without football),2201,1051648.0,48677.0,219.0,3415639.0,3044558.0,3044558,15.0,15.0,2677.0,40149.0,1.0,149095.0,145403.0
1134,Clinton Community College,Plattsburgh,NJCAA Division III,431,0.0,5950.0,48.0,31400.0,31400.0,31400,18.0,18.0,833.0,15000.0,,26200.0,26200.0
1135,Colgate University,Hamilton,NCAA Division I-AA,1305,6192128.0,94374.0,348.0,4484818.0,4484818.0,4484818,18.0,18.0,15196.0,273521.0,1.0,1733114.0,1733114.0
