,institution_name,city_txt,classification_name,EFMaleCount,STUDENTAID_MEN,HDCOACH_SALARY_MEN,IL_PARTIC_MEN,IL_REV_MEN,IL_EXP_MEN,IL_EXPENSE_MENALL,PARTIC_MEN_Bskball,SUM_PARTIC_MEN_Bskball,OPEXPPERPART_MEN_Bskball,OPEXPPERTEAM_MEN_Bskball,MEN_FTHEADCOACH_MALE_Bskball,REV_MEN_Bskball,EXP_MEN_Bskball
1719,The University of Tennessee,Knoxville,NCAA Division I-A,10466,4847720.0,675582.0,283.0,1514771.0,33401459.0,33401459,18.0,18.0,75781.0,1364051.0,1.0,13785893.0,6863233.0
1720,The University of Tennessee-Martin,Martin,NCAA Division I-AA,2676,1944275.0,43651.0,168.0,699986.0,3969448.0,4185002,12.0,12.0,9829.0,117947.0,,795218.0,795218.0
1721,Tennessee State University,Nashville,NCAA Division I-AA,2155,1721354.0,89882.0,128.0,304016.0,5373081.0,5373081,11.0,11.0,14295.0,157241.0,1.0,1180970.0,1108350.0
1722,Tennessee Technological University,Cookeville,NCAA Division I-AA,4509,2241585.0,48109.0,179.0,937894.0,4319723.0,4319723,16.0,16.0,16166.0,258652.0,,1011077.0,1011077.0
1723,Tennessee Temple University,Chattanooga,NCCAA Division I,225,112595.0,14166.0,69.0,145449.0,215958.0,215958,25.0,25.0,788.0,19709.0,,70509.0,70509.0
1724,Trevecca Nazarene University,Nashville,NAIA Division I,502,609410.0,29358.0,82.0,692956.0,1077438.0,1077438,15.0,15.0,3302.0,49527.0,1.0,385513.0,384982.0
1725,Tusculum College,Greeneville,NCAA Division II (with football),812,1259370.0,39220.0,252.0,842950.0,2367746.0,2367746,14.0,14.0,2431.0,34027.0,1.0,368517.0,368372.0
1726,Union University,Jackson,NAIA Division I,845,1137561.0,35782.0,83.0,1059744.0,1587166.0,1587166,12.0,12.0,3919.0,47030.0,,576418.0,540906.0
1727,Vanderbilt University,Nashville,NCAA Division I-A,3330,7468572.0,959572.0,187.0,5508214.0,29213029.0,29213029,16.0,16.0,67053.0,1072851.0,1.0,8732026.0,7411745.0
1728,Volunteer State Community College,Gallatin,NJCAA Division I,1782,178808.0,31988.0,58.0,216513.0,359627.0,359627,15.0,15.0,1949.0,29240.0,,143114.0,143114.0
1729,Walters State Community College,Morristown,NJCAA Division I,1623,39652.0,42109.0,62.0,219193.0,326755.0,326755,19.0,19.0,1718.0,32638.0,,107562.0,107562.0
1730,Abilene Christian University,Abilene,NCAA Division II (with football),1666,2218885.0,57089.0,320.0,1654925.0,4162670.0,4162670,17.0,17.0,4075.0,69280.0,1.0,538837.0,509276.0
1731,Alvin Community College,Alvin,NJCAA Division I,663,77715.0,5000.0,69.0,207683.0,158431.0,158431,,,,,,,
1732,Angelina College,Lufkin,NJCAA Division I,1039,221394.0,34491.0,39.0,279454.0,536691.0,536691,15.0,15.0,6794.0,101909.0,,257237.0,257237.0
1733,Angelo State University,San Angelo,NCAA Division II (with football),2386,952161.0,89851.0,244.0,1020389.0,2627072.0,2627072,14.0,14.0,2873.0,40216.0,,317230.0,340870.0
1734,Arlington Baptist College,Arlington,Other,107,0.0,2000.0,27.0,6238.0,15993.0,15993,9.0,9.0,862.0,7755.0,,9755.0,9755.0
1735,Austin College,Sherman,NCAA Division III (with football),572,0.0,24747.0,193.0,218489.0,634974.0,634974,19.0,19.0,3318.0,63035.0,,108667.0,108667.0
1736,Baylor University,Waco,NCAA Division I-A,5136,6847988.0,828342.0,272.0,4875633.0,25376049.0,25376049,13.0,13.0,81654.0,1061503.0,1.0,5923372.0,5923372.0
1737,Coastal Bend College,Beeville,NJCAA Division I,619,51000.0,5684.0,30.0,75780.0,105623.0,105623,12.0,12.0,2049.0,24590.0,,51912.0,57215.0
1738,Blinn College,Brenham,NJCAA Division I,5227,436335.0,59208.0,129.0,393990.0,1214630.0,1214630,13.0,13.0,2497.0,32457.0,1.0,227910.0,226997.0
1739,Brookhaven College,Farmers Branch,NJCAA Division III,1271,0.0,27561.0,47.0,88813.0,107868.0,107868,17.0,17.0,853.0,14509.0,1.0,65302.0,65302.0
1740,Cedar Valley College,Lancaster,NJCAA Division III,698,0.0,32823.0,40.0,73750.0,130068.0,130068,13.0,13.0,960.0,12480.0,1.0,64376.0,64739.0
1741,Cisco College,Cisco,NJCAA Division I,864,222879.0,40804.0,183.0,344859.0,756024.0,756024,,0.0,0.0,0.0,,,
1742,Clarendon College,Clarendon,NJCAA Division I,364,136997.0,27154.0,84.0,284628.0,406554.0,406554,25.0,25.0,1280.0,32012.0,1.0,121926.0,121926.0
1743,Concordia University-Texas,Austin,NCAA Division III (without football),387,0.0,31000.0,120.0,388627.0,529253.0,529253,20.0,20.0,2638.0,52769.0,1.0,132786.0,129451.0
1744,North Central Texas College,Gainesville,NJCAA Division I,690,128202.0,51189.0,34.0,285858.0,285858.0,285858,,,,,,,
1745,Texas A & M University-Corpus Christi,Corpus Christi,NCAA Division I-AAA,2603,622535.0,62684.0,85.0,1089014.0,2493852.0,2493852,15.0,15.0,29456.0,441835.0,1.0,1404838.0,1404838.0
1746,Dallas Baptist University,Dallas,NCAA Division II (without football),988,573572.0,74242.0,117.0,1362616.0,1940942.0,1940942,13.0,13.0,8549.0,111132.0,1.0,614731.0,608726.0
1747,Dallas Christian College,Dallas,NCCAA Division II,127,0.0,11527.0,43.0,57737.0,98485.0,98485,10.0,10.0,2477.0,24768.0,0.0,40748.0,40748.0
1748,University of Dallas,Irving,NCAA Division III (without football),649,0.0,21348.0,126.0,475211.0,588017.0,588017,17.0,17.0,3673.0,62438.0,,112806.0,112806.0
1749,East Texas Baptist University,Marshall,NCAA Division III (with football),522,0.0,39855.0,213.0,285325.0,1024150.0,1024150,18.0,18.0,2394.0,43092.0,,147150.0,147150.0
1750,Texas A & M University-Commerce,Commerce,NCAA Division II (with football),1911,918583.0,70997.0,167.0,353273.0,2169845.0,2169845,16.0,16.0,3122.0,49954.0,,343642.0,343642.0
1751,Eastfield College,Mesquite,NJCAA Division III,1354,0.0,31525.0,63.0,121245.0,193561.0,193561,21.0,21.0,919.0,19293.0,1.0,72316.0,72316.0
1752,El Paso Community College,El Paso,NJCAA Division I,4587,89456.0,24593.0,40.0,368260.0,355840.0,355840,,,,,,,
1753,Frank Phillips College,Borger,NJCAA Division I,295,164826.0,28798.0,111.0,344383.0,470006.0,470006,22.0,22.0,1267.0,27866.0,1.0,125623.0,125623.0
1754,Galveston College,Galveston,NJCAA Division I,361,95063.0,18474.0,39.0,196962.0,196962.0,196962,,,,,,,
1755,Grayson County College,Denison,NJCAA Division I,1091,128250.0,5300.0,42.0,140301.0,252289.0,252289,12.0,12.0,3241.0,38888.0,,111988.0,111988.0
1756,Hardin-Simmons University,Abilene,NCAA Division III (with football),777,0.0,41911.0,334.0,647928.0,1061629.0,1061629,15.0,15.0,3115.0,46721.0,1.0,135907.0,124849.0
1757,Trinity Valley Community College,Athens,NJCAA Division I,1151,336945.0,22939.0,102.0,0.0,801527.0,801527,17.0,17.0,3477.0,59104.0,,278741.0,275651.0
1758,Hill College,Hillsboro,NJCAA Division I,733,229018.0,24183.0,120.0,437128.0,568495.0,568495,12.0,12.0,1609.0,19308.0,,131367.0,183249.0
1759,Houston Baptist University,Houston,NCAA Division I-AAA,684,1509897.0,54230.0,100.0,1928162.0,3048992.0,3048992,15.0,15.0,25310.0,379650.0,1.0,1271045.0,1134423.0
1760,University of Houston-Victoria,Victoria,NAIA Division I,356,71381.0,29266.0,72.0,440105.0,360151.0,360151,,,,,,,
1761,University of Houston,Houston,NCAA Division I-A,10909,2855387.0,380815.0,327.0,2902144.0,13392430.0,13392430,15.0,15.0,28191.0,422859.0,1.0,2612741.0,2612741.0
1762,Howard College,Big Spring,NJCAA Division I,509,306684.0,53469.0,80.0,584420.0,813682.0,813682,12.0,12.0,2600.0,31202.0,1.0,229262.0,229262.0
1763,Howard Payne University,Brownwood,NCAA Division III (with football),531,0.0,42398.0,261.0,335156.0,947604.0,947604,22.0,22.0,2691.0,59191.0,1.0,153361.0,151614.0
1764,Huston-Tillotson University,Austin,NAIA Division I,422,201966.0,12272.0,105.0,351644.0,467772.0,467772,20.0,20.0,2676.0,53513.0,,115785.0,116895.0
1765,University of the Incarnate Word,San Antonio,NCAA Division II (with football),1290,2183620.0,37108.0,362.0,1872207.0,3717696.0,3717696,15.0,15.0,4953.0,74291.0,1.0,521442.0,473690.0
1766,Jacksonville College-Main Campus,Jacksonville,NJCAA Division I,87,141082.0,37921.0,15.0,,239378.0,239378,15.0,15.0,1324.0,19855.0,1.0,249781.0,239378.0
1767,Jarvis Christian College,Hawkins,NAIA Division I,273,199261.0,29500.0,39.0,209446.0,414139.0,414139,17.0,17.0,3630.0,61716.0,1.0,204693.0,204693.0
1768,Kilgore College,Kilgore,NJCAA Division I,1328,427286.0,69173.0,88.0,,881436.0,881436,13.0,13.0,3115.0,40489.0,1.0,289743.0,289642.0
1769,Lamar University,Beaumont,NCAA Division I-AA,2932,2173861.0,102296.0,184.0,1894037.0,6223951.0,6223951,15.0,15.0,16950.0,254254.0,1.0,1394579.0,1394579.0
1770,Lamar State College-Port Arthur,Port Arthur,NJCAA Division I,393,224445.0,71810.0,15.0,0.0,468323.0,468323,15.0,15.0,7535.0,113023.0,1.0,468325.0,468323.0
1771,Laredo Community College,Laredo,NJCAA Division I,1615,75500.0,47388.0,32.0,295471.0,295471.0,295471,,,,,,,
1772,Texas A & M International University,Laredo,NCAA Division II (without football),1554,290825.0,36380.0,98.0,673594.0,1103404.0,1103404,18.0,18.0,1103.0,19862.0,1.0,429810.0,429810.0
1773,Lee College,Baytown,NJCAA Division I,837,95776.0,17498.0,15.0,0.0,219793.0,219793,15.0,15.0,3510.0,52652.0,,219793.0,219793.0
1774,LeTourneau University,Longview,NCAA Division III (without football),1259,0.0,19644.0,100.0,293226.0,401331.0,401331,20.0,20.0,1724.0,34484.0,,123251.0,120900.0
1775,Lon Morris College,Jacksonville,NJCAA Division I,619,1024755.0,33875.0,375.0,911676.0,2022881.0,2022881,13.0,13.0,3840.0,49918.0,0.0,440923.0,428728.0
1776,Lubbock Christian University,Lubbock,NAIA Division I,591,663539.0,52872.0,103.0,1104836.0,1509590.0,1509590,12.0,12.0,4856.0,58267.0,1.0,404754.0,404754.0
1777,University of Mary Hardin-Baylor,Belton,NCAA Division III (with football),909,0.0,59959.0,292.0,406665.0,1826560.0,1826560,20.0,20.0,4522.0,90444.0,1.0,247691.0,247691.0
1778,McLennan Community College,Waco,NJCAA Division I,1736,86295.0,49500.0,55.0,233870.0,424833.0,424833,15.0,15.0,1300.0,19500.0,,194936.0,194963.0
1779,McMurry University,Abilene,NCAA Division III (with football),610,0.0,41961.0,338.0,698050.0,1590636.0,1590636,17.0,17.0,6207.0,105511.0,1.0,310427.0,308127.0
1780,Midland College,Midland,NJCAA Division I,664,283895.0,65781.0,62.0,453989.0,707546.0,707546,15.0,15.0,1912.0,28675.0,1.0,253557.0,253557.0
1781,Midwestern State University,Wichita Falls,NCAA Division II (with football),1886,831721.0,48596.0,188.0,524897.0,2000313.0,2000313,17.0,17.0,6300.0,107094.0,,362148.0,387124.0
1782,Mountain View College,Dallas,NJCAA Division III,914,0.0,29167.0,64.0,106758.0,167875.0,167875,17.0,17.0,990.0,16830.0,1.0,61117.0,61117.0
1783,Navarro College,Corsicana,NJCAA Division I,2022,521329.0,58157.0,126.0,293432.0,1277183.0,1277183,15.0,15.0,1809.0,27135.0,1.0,221571.0,218602.0
1784,North Lake College,Irving,NJCAA Division III,1308,0.0,42249.0,40.0,69611.0,164489.0,164489,15.0,15.0,2361.0,35420.0,1.0,94878.0,94878.0
1785,University of North Texas,Denton,NCAA Division I-A,10372,1522849.0,151892.0,201.0,872478.0,9560409.0,9560409,14.0,14.0,34592.0,484285.0,1.0,1863022.0,1863022.0
1786,Northeast Texas Community College,Mount Pleasant,NJCAA Division I,607,174605.0,19586.0,81.0,408923.0,408923.0,408923,,,,,,,
1787,Northwood University-Texas,Cedar Hill,NAIA Division I,272,436339.0,24060.0,107.0,789382.0,789382.0,789382,,,,,,,
1788,Odessa College,Odessa,NJCAA Division I,527,412968.0,26142.0,86.0,577986.0,801578.0,801578,13.0,13.0,2404.0,31258.0,,223592.0,223592.0
1789,Our Lady of the Lake University-San Antonio,San Antonio,NAIA Division I,344,410620.0,31038.0,78.0,1270200.0,1603582.0,1603582,19.0,19.0,2407.0,45725.0,1.0,416100.0,532891.0
1790,The University of Texas-Pan American,Edinburg,NCAA Division I-AAA,5308,831994.0,46741.0,90.0,1198903.0,2020062.0,2020062,14.0,14.0,17395.0,243526.0,1.0,821159.0,821159.0
1791,The University of Texas at Brownsville,Brownsville,NAIA Division I,2854,287621.0,29883.0,64.0,678587.0,678587.0,678587,,,,,,,
1792,Panola College,Carthage,NJCAA Division I,382,213118.0,20887.0,45.0,250150.0,406759.0,503694,13.0,13.0,1990.0,25875.0,,167227.0,164978.0
1793,Paris Junior College,Paris,NJCAA Division I,1234,219700.0,70899.0,48.0,362750.0,606218.0,606218,13.0,13.0,2761.0,35898.0,1.0,243468.0,243468.0
1794,Paul Quinn College,Dallas,NAIA Division I,102,19214.0,11250.0,17.0,11029.0,74615.0,74615,11.0,11.0,2560.0,28156.0,,63586.0,63586.0
1795,Prairie View A & M University,Prairie View,NCAA Division I-AA,2707,1212123.0,56955.0,266.0,992852.0,3171766.0,3171766,16.0,16.0,2947.0,47149.0,1.0,981481.0,613057.0
1796,Ranger College,Ranger,NJCAA Division I,331,218000.0,26600.0,116.0,487513.0,594061.0,594061,14.0,14.0,1324.0,18542.0,1.0,106548.0,106548.0
1797,Rice University,Houston,NCAA Division I-A,1802,6924023.0,288126.0,311.0,5539192.0,21479955.0,21479955,15.0,15.0,35845.0,537673.0,1.0,3678909.0,3678909.0
1798,Richland College,Dallas,NJCAA Division III,2584,0.0,25759.0,77.0,187473.0,257770.0,257770,14.0,14.0,2440.0,34160.0,1.0,70297.0,70297.0
1799,Saint Edward's University,Austin,NCAA Division II (without football),1375,1068941.0,57662.0,98.0,1442885.0,2060152.0,2060152,16.0,16.0,4554.0,72866.0,1.0,610531.0,602284.0
1800,University of St Thomas,Houston,NAIA Division I,442,124750.0,54644.0,38.0,238965.0,391903.0,391903,16.0,16.0,2098.0,33563.0,1.0,152942.0,152940.0
1801,Sam Houston State University,Huntsville,NCAA Division I-AA,5386,1530269.0,81638.0,238.0,1100536.0,4049870.0,4049870,18.0,18.0,7688.0,138377.0,1.0,770674.0,770674.0
1802,San Jacinto Community College,Pasadena,NJCAA Division I,6756,250361.0,27432.0,83.0,386715.0,544412.0,544412,15.0,15.0,2192.0,32880.0,,157697.0,167729.0
1803,Schreiner University,Kerrville,NCAA Division III (without football),444,0.0,24652.0,105.0,254549.0,329439.0,329439,18.0,18.0,2297.0,41345.0,1.0,100500.0,92329.0
1804,St Marys University,San Antonio,NCAA Division II (without football),949,970719.0,40810.0,102.0,1100120.0,1659073.0,1659073,17.0,17.0,4032.0,68551.0,1.0,602902.0,584835.0
1805,South Plains College,Levelland,NJCAA Division I,2321,33416.0,43791.0,64.0,125765.0,337977.0,337977,10.0,10.0,5457.0,54569.0,1.0,136261.0,165142.0
1806,Southern Methodist University,Dallas,NCAA Division I-A,2782,7403634.0,526852.0,214.0,3449699.0,19254967.0,19254967,15.0,15.0,41003.0,615040.0,1.0,3235313.0,3235313.0
1807,Southwest Texas Junior College,Uvalde,Other,1071,64981.0,16000.0,18.0,205240.0,205240.0,205240,,,,,,,
1808,Southwestern Assemblies of God University,Waxahachie,NAIA Division I,756,331250.0,27737.0,117.0,216656.0,811803.0,811803,11.0,11.0,3004.0,33042.0,,194447.0,185607.0
1809,Southwestern University,Georgetown,NCAA Division III (without football),529,0.0,25054.0,185.0,828683.0,894894.0,894894,19.0,19.0,3149.0,59833.0,,120568.0,120308.0
1810,Stephen F Austin State University,Nacogdoches,NCAA Division I-AA,3671,1600288.0,82443.0,222.0,1836225.0,5949877.0,5949877,13.0,13.0,35258.0,458359.0,1.0,982366.0,982366.0
1811,Texas State University-San Marcos,San Marcos,NCAA Division I-AA,9901,1877799.0,110951.0,265.0,1497149.0,6065268.0,6065268,19.0,19.0,11835.0,224866.0,1.0,1003948.0,1003948.0
1812,Southwestern Christian College,Terrell,NJCAA Division I,116,118434.0,25000.0,32.0,96852.0,203617.0,203617,14.0,14.0,662.0,9265.0,,107675.0,106832.0
1813,Sul Ross State University,Alpine,NAIA Division III,667,23500.0,7873.0,198.0,132635.0,350057.0,350057,18.0,18.0,1930.0,34745.0,,57851.0,57851.0
1814,Tarleton State University,Stephenville,NCAA Division II (with football),2818,863118.0,29115.0,214.0,515770.0,2088122.0,2088122,16.0,16.0,5431.0,86893.0,,471327.0,467213.0
1815,Temple College,Temple,NJCAA Division I,798,198662.0,25379.0,56.0,346713.0,493415.0,493415,13.0,13.0,3753.0,48789.0,,178787.0,170381.0
1816,Texarkana College,Texarkana,NJCAA Division I,830,123457.0,31867.0,36.0,295170.0,325151.0,325151,,,,,,,
1817,Texas A & M University-Kingsville,Kingsville,NCAA Division II (with football),2822,491808.0,61164.0,221.0,365650.0,1635893.0,1635893,16.0,16.0,5154.0,82465.0,1.0,367981.0,335543.0
1818,Texas A & M University-College Station,College Station,NCAA Division I-A,18707,3698310.0,630057.0,388.0,3565605.0,30262534.0,30262534,17.0,17.0,70019.0,1190320.0,1.0,9786655.0,6340072.0
1819,The University of Texas at Arlington,Arlington,NCAA Division I-AAA,7329,945076.0,65215.0,138.0,1581212.0,2548328.0,2548328,15.0,15.0,16017.0,240259.0,1.0,967116.0,967116.0
1820,The University of Texas at Austin,Austin,NCAA Division I-A,17012,4611159.0,1380268.0,340.0,7376680.0,42271060.0,42271060,14.0,14.0,153771.0,2152790.0,1.0,16437705.0,8195360.0
1821,The University of Texas at Dallas,Richardson,NCAA Division III (without football),4547,0.0,29580.0,124.0,247948.0,393127.0,393127,17.0,17.0,1916.0,32577.0,1.0,145742.0,121967.0
1822,The University of Texas at El Paso,El Paso,NCAA Division I-A,5451,2589953.0,231805.0,186.0,1509973.0,12646771.0,12646771,16.0,16.0,43131.0,690088.0,1.0,3451987.0,3451987.0
1823,The University of Texas at Tyler,Tyler,NCAA Division III (without football),1650,0.0,26443.0,156.0,425069.0,513525.0,513525,21.0,21.0,2087.0,43822.0,1.0,167044.0,162620.0
1824,Texas Christian University,Fort Worth,NCAA Division I-A,3030,6874191.0,579089.0,271.0,6494990.0,33444277.0,33444277,19.0,19.0,32570.0,618827.0,1.0,4341175.0,4341175.0
1825,Texas College,Tyler,NAIA Division I,462,145430.0,13333.0,194.0,197565.0,576031.0,576031,16.0,16.0,3126.0,50017.0,,99395.0,92642.0
1826,Texas Lutheran University,Seguin,NCAA Division III (with football),613,0.0,40875.0,241.0,447521.0,1208838.0,1208838,19.0,19.0,3707.0,70441.0,1.0,142845.0,145036.0
1827,The University of Texas of the Permian Basin,Odessa,NCAA Division II (without football),862,357609.0,22690.0,103.0,529520.0,770574.0,770574,14.0,14.0,3435.0,48090.0,1.0,294606.0,246907.0
1828,The University of Texas at San Antonio,San Antonio,NCAA Division I-AAA,10638,1126561.0,82730.0,170.0,341940.0,3498939.0,3498939,15.0,15.0,22750.0,341252.0,1.0,431431.0,1388689.0
1829,Texas Southern University,Houston,NCAA Division I-AA,2543,1996277.0,92159.0,179.0,945183.0,4611320.0,4611320,17.0,17.0,8456.0,143749.0,1.0,946691.0,946691.0
1830,Texas Tech University,Lubbock,NCAA Division I-A,12644,3607925.0,652374.0,319.0,1107973.0,24410291.0,24410291,17.0,17.0,58161.0,988734.0,1.0,5448009.0,4473693.0
1831,Texas Wesleyan University,Fort Worth,NAIA Division I,488,726592.0,41614.0,136.0,1088836.0,1450674.0,1450674,12.0,12.0,7559.0,90710.0,1.0,460855.0,450530.0
1832,Texas Woman's University,Denton,NCAA Division II (without football),478,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
1833,Trinity University,San Antonio,NCAA Division III (with football),1064,0.0,41457.0,331.0,791420.0,1370020.0,1370020,17.0,17.0,5884.0,100034.0,,207623.0,199552.0
1834,Tyler Junior College,Tyler,NJCAA Division I,2623,548702.0,32903.0,179.0,552769.0,1253369.0,1253369,11.0,11.0,3989.0,43879.0,,228280.0,228280.0
1835,Vernon College,Vernon,NJCAA Division I,351,131171.0,35767.0,39.0,303736.0,303736.0,513064,,,,,,,
1836,Wayland Baptist University,Plainview,NAIA Division I,506,816102.0,27513.0,120.0,1488137.0,1922904.0,1922904,15.0,15.0,5123.0,76850.0,,434767.0,434767.0
1837,Weatherford College,Weatherford,NJCAA Division I,1058,260364.0,8000.0,47.0,318781.0,550083.0,696824,13.0,13.0,3894.0,50619.0,0.0,258223.0,234350.0
1838,West Texas A & M University,Canyon,NCAA Division II (with football),2315,880937.0,25345.0,282.0,968149.0,2806674.0,2806674,14.0,14.0,5266.0,73724.0,,312212.0,405253.0
1839,Western Texas College,Snyder,NJCAA Division I,341,388097.0,24999.0,137.0,665613.0,866712.0,866712,13.0,13.0,3055.0,39711.0,1.0,201099.0,201099.0
1840,Wharton County Junior College,Wharton,Other,1486,157127.0,13782.0,79.0,283483.0,283483.0,283483,,,,,,,
1841,Wiley College,Marshall,NAIA Division I,510,60116.0,14833.0,54.0,110348.0,185574.0,185574,13.0,13.0,1666.0,21660.0,,75226.0,75226.0
1842,Brigham Young University-Provo,Provo,NCAA Division I-A,14272,2309386.0,232357.0,384.0,3750766.0,20425074.0,20425074,17.0,17.0,51100.0,868704.0,1.0,4843476.0,4926689.0
1843,Brigham Young University-Hawaii,Laie,NCAA Division II (without football),1199,287023.0,27511.0,81.0,257462.0,886980.0,886980,17.0,17.0,7611.0,129389.0,,171444.0,392860.0
1844,Utah State University-College of Eastern Utah,Price,NJCAA Division I,546,127220.0,33550.0,39.0,138620.0,327420.0,327420,15.0,15.0,2260.0,33900.0,1.0,188800.0,188800.0
1845,Dixie State College of Utah,Saint George,NCAA Division II (with football),2521,820012.0,29471.0,190.0,681227.0,1841570.0,1841570,18.0,18.0,5119.0,92137.0,1.0,416475.0,387337.0
1846,Snow College,Ephraim,NJCAA Division I,1243,355592.0,25625.0,125.0,0.0,964097.0,964097,15.0,15.0,7418.0,111264.0,,268538.0,268538.0
1847,Southern Utah University,Cedar City,NCAA Division I-AA,2307,1303436.0,56869.0,208.0,908904.0,3621839.0,3621839,14.0,14.0,17978.0,251690.0,1.0,765094.0,765094.0
1848,Utah State University,Logan,NCAA Division I-A,6196,2378407.0,207799.0,267.0,1529713.0,8946678.0,8946678,16.0,16.0,35237.0,563798.0,1.0,3981526.0,2662983.0
1849,Utah Valley University,Orem,NCAA Division I-AAA,9064,721451.0,62807.0,155.0,1639497.0,2532963.0,2532963,16.0,16.0,20785.0,332564.0,1.0,1093691.0,913191.0
1850,Salt Lake Community College,Salt Lake City,NJCAA Division I,5032,332070.0,58669.0,53.0,413534.0,790018.0,790018,17.0,17.0,2795.0,47520.0,,376484.0,376484.0
1851,University of Utah,Salt Lake City,NCAA Division I-A,8959,3439985.0,382758.0,228.0,235236.0,17276503.0,17276503,16.0,16.0,49783.0,796524.0,1.0,6220172.0,3516570.0
1852,Weber State University,Ogden,NCAA Division I-AA,5520,1533484.0,98849.0,229.0,675206.0,4701486.0,4701486,16.0,16.0,23663.0,378613.0,1.0,1449375.0,1366622.0
1853,Westminster College,Salt Lake City,NAIA Division I,923,156640.0,26762.0,91.0,431593.0,754020.0,754020,16.0,16.0,7228.0,115648.0,1.0,322427.0,322427.0
1854,Castleton State College,Castleton,NCAA Division III (with football),915,0.0,22875.0,266.0,451508.0,705181.0,705181,16.0,16.0,2787.0,44590.0,,88216.0,77338.0
1855,Green Mountain College,Poultney,NCAA Division III (without football),302,0.0,10091.0,44.0,97118.0,130595.0,142746,5.0,5.0,4212.0,21059.0,,35770.0,35770.0
1856,Johnson State College,Johnson,NCAA Division III (without football),491,0.0,4741.0,74.0,84968.0,174760.0,174760,13.0,13.0,2248.0,29223.0,,88499.0,92005.0
1857,Lyndon State College,Lyndonville,NCAA Division III (without football),663,0.0,6416.0,110.0,156310.0,212811.0,212811,15.0,15.0,2844.0,42660.0,,56501.0,56501.0
1858,Middlebury College,Middlebury,NCAA Division III (with football),1243,0.0,38379.0,493.0,1574398.0,2096705.0,2096705,18.0,18.0,3512.0,63223.0,,147793.0,147793.0
1859,Norwich University,Northfield,NCAA Division III (with football),1599,0.0,42358.0,412.0,979787.0,1524613.0,1524613,17.0,17.0,2568.0,43651.0,1.0,163682.0,163682.0
1860,Saint Michael's College,Colchester,NCAA Division II (without football),878,405916.0,19661.0,192.0,535902.0,1193265.0,1193265,11.0,11.0,5325.0,58578.0,,634033.0,625475.0
1861,College of St Joseph,Rutland,NAIA Division II,77,206345.0,3000.0,31.0,151511.0,268719.0,268719,11.0,11.0,2801.0,30814.0,,117208.0,117208.0
1862,Southern Vermont College,Bennington,NCAA Division III (without football),173,0.0,20200.0,99.0,223144.0,274635.0,274635,18.0,18.0,1310.0,23578.0,1.0,51491.0,51491.0
1863,Vermont Technical College,Randolph Center,NAIA Division II,756,30000.0,5663.0,58.0,136569.0,247087.0,247087,9.0,9.0,8691.0,78218.0,,110518.0,110518.0
1864,University of Vermont,Burlington,NCAA Division I-AAA,4447,2315507.0,150219.0,226.0,4509724.0,5182451.0,5182451,14.0,14.0,15412.0,215765.0,1.0,1671155.0,1380788.0
1865,Averett University,Danville,NCAA Division III (with football),456,0.0,30027.0,209.0,218762.0,839264.0,839264,17.0,17.0,1922.0,32676.0,1.0,130812.0,130812.0
1866,Bluefield College,Bluefield,NAIA Division II,255,615120.0,22900.0,84.0,706064.0,966743.0,966743,17.0,17.0,1986.0,33769.0,1.0,293155.0,278580.0
1867,Bridgewater College,Bridgewater,NCAA Division III (with football),694,0.0,24089.0,293.0,401656.0,918208.0,920104,21.0,21.0,2470.0,51861.0,0.0,149384.0,149384.0
1868,College of William and Mary,Williamsburg,NCAA Division I-AA,2642,3428916.0,109937.0,271.0,2128698.0,10065464.0,10065464,14.0,14.0,20707.0,289894.0,1.0,1323855.0,1483793.0
1869,Christopher Newport University,Newport News,NCAA Division III (with football),2001,0.0,35742.0,367.0,639466.0,1459627.0,1474003,17.0,17.0,3128.0,53169.0,1.0,279609.0,279609.0
1870,Emory and Henry College,Emory,NCAA Division III (with football),460,0.0,34928.0,212.0,276203.0,897933.0,897933,17.0,17.0,2807.0,47713.0,1.0,123037.0,123037.0
1871,Eastern Mennonite University,Harrisonburg,NCAA Division III (without football),365,0.0,17507.0,95.0,209118.0,331115.0,331115,21.0,21.0,2139.0,44928.0,,121997.0,121997.0
1872,Ferrum College,Ferrum,NCAA Division III (with football),781,0.0,31247.0,260.0,341667.0,803040.0,803040,19.0,19.0,1848.0,35120.0,,104522.0,104522.0
1873,George Mason University,Fairfax,NCAA Division I-AAA,7423,1769798.0,133201.0,323.0,1500713.0,5477466.0,5477466,14.0,14.0,35697.0,499762.0,1.0,2662520.0,2435191.0
1874,Hampton University,Hampton,NCAA Division I-A,1539,2432227.0,45079.0,176.0,659953.0,4919508.0,4963523,14.0,14.0,15390.0,215464.0,1.0,924867.0,864600.0
1875,James Madison University,Harrisonburg,NCAA Division I-AA,6734,2899200.0,142078.0,261.0,2462731.0,9235222.0,9235222,19.0,19.0,16798.0,319155.0,1.0,1955811.0,1966210.0
1876,Liberty University,Lynchburg,NCAA Division I-AA,10846,3610829.0,140287.0,386.0,3145177.0,10139330.0,10139330,17.0,17.0,17957.0,305273.0,1.0,1720327.0,1720327.0
1877,Longwood University,Farmville,NCAA Division I-AAA,1264,829047.0,56661.0,87.0,1174099.0,2230587.0,2230587,15.0,15.0,11508.0,172614.0,1.0,1322992.0,1009569.0
