,institution_name,city_txt,classification_name,EFMaleCount,STUDENTAID_MEN,HDCOACH_SALARY_MEN,IL_PARTIC_MEN,IL_REV_MEN,IL_EXP_MEN,IL_EXPENSE_MENALL,PARTIC_MEN_Bskball,SUM_PARTIC_MEN_Bskball,OPEXPPERPART_MEN_Bskball,OPEXPPERTEAM_MEN_Bskball,MEN_FTHEADCOACH_MALE_Bskball,REV_MEN_Bskball,EXP_MEN_Bskball
1740,Abilene Christian University,Abilene,NCAA Division II (with football),1492,2340202.0,85589.0,274.0,1626558.0,4223207.0,4223207,16.0,16.0,5319.0,85106.0,1.0,629530.0,629530.0
1741,Alvin Community College,Alvin,NJCAA Division I,609,79470.0,29785.0,67.0,201859.0,201859.0,201859,,,,,,,
1742,Angelina College,Lufkin,NJCAA Division I,824,229588.0,36385.0,39.0,269673.0,508038.0,508038,15.0,15.0,4587.0,68804.0,1.0,238365.0,238365.0
1743,Angelo State University,San Angelo,NCAA Division II (with football),2343,969217.0,99729.0,238.0,698179.0,2382908.0,2382908,16.0,16.0,2345.0,37518.0,1.0,440273.0,455719.0
1744,Arlington Baptist College,Arlington,NCCAA Division II,131,0.0,2000.0,45.0,18821.0,33612.0,33612,13.0,13.0,753.0,9791.0,,14791.0,14791.0
1745,Austin College,Sherman,NCAA Division III (with football),595,0.0,19654.0,189.0,225780.0,560128.0,560128,19.0,19.0,2731.0,51883.0,,86939.0,86939.0
1746,Baylor University,Waco,NCAA Division I-A,5202,7542652.0,1078086.0,280.0,5798424.0,33349070.0,33349070,14.0,14.0,123424.0,1727936.0,1.0,7487699.0,7251120.0
1747,Coastal Bend College,Beeville,NJCAA Division I,397,74750.0,11862.0,37.0,88136.0,192101.0,192101,15.0,15.0,2164.0,32462.0,,106699.0,106275.0
1748,Blinn College,Brenham,NJCAA Division I,4831,595240.0,65121.0,110.0,442591.0,1427024.0,1427024,15.0,15.0,2777.0,41657.0,1.0,296722.0,291690.0
1749,Brookhaven College,Farmers Branch,NJCAA Division III,1070,0.0,30209.0,45.0,92114.0,169035.0,169035,15.0,15.0,1039.0,15578.0,1.0,76921.0,76921.0
1750,Cedar Valley College,Lancaster,NJCAA Division III,688,0.0,36451.0,41.0,76705.0,143456.0,143456,13.0,13.0,622.0,8086.0,1.0,73733.0,70721.0
1751,Cisco College,Cisco,NJCAA Division I,747,278132.0,50135.0,144.0,281119.0,743231.0,743231,,0.0,0.0,0.0,,,
1752,Clarendon College,Clarendon,NJCAA Division I,254,157118.0,42912.0,107.0,416540.0,586333.0,586333,25.0,25.0,1057.0,26424.0,1.0,169793.0,169793.0
1753,Concordia University-Texas,Austin,NCAA Division III (without football),475,0.0,25581.0,173.0,421798.0,607310.0,607310,34.0,34.0,2149.0,73074.0,1.0,185512.0,185512.0
1754,North Central Texas College,Gainesville,NJCAA Division I,799,126822.0,53869.0,34.0,274566.0,274566.0,274566,,,,,,,
1755,Texas A & M University-Corpus Christi,Corpus Christi,NCAA Division I-AAA,2864,764706.0,60600.0,122.0,1345052.0,2799745.0,2799745,16.0,16.0,32839.0,525417.0,1.0,1454693.0,1454693.0
1756,Dallas Baptist University,Dallas,NCAA Division II (without football),1063,647051.0,70817.0,159.0,1729386.0,2408335.0,2408335,17.0,17.0,8567.0,145646.0,1.0,682768.0,679813.0
1757,Dallas Christian College,Dallas,NCCAA Division II,147,0.0,11526.0,60.0,78680.0,114205.0,114205,15.0,15.0,1104.0,16560.0,0.0,38800.0,35525.0
1758,University of Dallas,Irving,NCAA Division III (without football),638,0.0,22072.0,123.0,409190.0,509243.0,509243,13.0,13.0,3925.0,51027.0,,100053.0,100053.0
1759,East Texas Baptist University,Marshall,NCAA Division III (with football),514,0.0,39251.0,233.0,376421.0,1225829.0,1225829,16.0,16.0,2972.0,47552.0,,152207.0,152207.0
1760,Texas A & M University-Commerce,Commerce,NCAA Division II (with football),2171,899589.0,67308.0,181.0,518397.0,2415936.0,2415936,16.0,16.0,4417.0,70670.0,1.0,457422.0,457422.0
1761,Eastfield College,Mesquite,NJCAA Division III,1331,0.0,46512.0,54.0,167532.0,287171.0,287171,24.0,24.0,1995.0,47885.0,1.0,119639.0,119639.0
1762,El Paso Community College,El Paso,NJCAA Division I,4550,142257.0,25949.0,40.0,387394.0,385794.0,385794,,,,,,,
1763,Frank Phillips College,Borger,NJCAA Division I,208,199431.0,38595.0,64.0,354881.0,483026.0,483026,16.0,16.0,1487.0,23790.0,,128145.0,128145.0
1764,Galveston College,Galveston,NJCAA Division I,302,97359.0,16000.0,41.0,220685.0,220685.0,220685,,,,,,,
1765,Grayson County College,Denison,NJCAA Division I,678,119550.0,5300.0,28.0,197001.0,192951.0,192951,,,,,,,
1766,Hardin-Simmons University,Abilene,NCAA Division III (with football),777,0.0,37109.0,280.0,686267.0,1177616.0,1177616,13.0,13.0,4661.0,60591.0,1.0,166891.0,166891.0
1767,Trinity Valley Community College,Athens,NJCAA Division I,986,458779.0,55765.0,118.0,0.0,1143259.0,1143259,16.0,16.0,3287.0,52596.0,,356213.0,353455.0
1768,Hill College,Hillsboro,NJCAA Division I,786,231997.0,19119.0,109.0,375145.0,522916.0,522916,13.0,13.0,1735.0,22550.0,,147771.0,147771.0
1769,Houston Baptist University,Houston,NCAA Division I-AAA,655,1567099.0,57663.0,147.0,1976840.0,3320808.0,3320808,18.0,18.0,20943.0,376977.0,1.0,1771577.0,1422329.0
1770,University of Houston-Victoria,Victoria,NAIA Division I,437,79250.0,29653.0,58.0,501063.0,462087.0,462087,,,,,,,
1771,University of Houston,Houston,NCAA Division I-A,11618,3105078.0,317672.0,300.0,2694035.0,13806344.0,13806344,15.0,15.0,35708.0,535625.0,1.0,2598898.0,2598898.0
1772,Howard College,Big Spring,NJCAA Division I,489,324388.0,50586.0,74.0,571111.0,859524.0,859524,17.0,17.0,2305.0,39179.0,1.0,288413.0,288413.0
1773,Howard Payne University,Brownwood,NCAA Division III (with football),484,0.0,33226.0,222.0,360855.0,1010717.0,1010717,21.0,21.0,2698.0,56663.0,1.0,153180.0,153260.0
1774,Huston-Tillotson University,Austin,NAIA Division I,399,186654.0,13177.0,81.0,329461.0,451865.0,451865,16.0,16.0,2823.0,45167.0,,123904.0,122554.0
1775,University of the Incarnate Word,San Antonio,NCAA Division I-AA,1590,2762510.0,45666.0,390.0,2087568.0,4871946.0,4871946,17.0,17.0,4336.0,73714.0,1.0,644051.0,558372.0
1776,Jacksonville College-Main Campus,Jacksonville,NJCAA Division I,115,179445.0,18333.0,33.0,187487.0,329676.0,329676,15.0,15.0,1869.0,28037.0,1.0,178421.0,241951.0
1777,Jarvis Christian College,Hawkins,NAIA Division I,321,262983.0,26333.0,57.0,314249.0,536929.0,536929,18.0,18.0,3493.0,62880.0,1.0,222680.0,222680.0
1778,Kilgore College,Kilgore,NJCAA Division I,1181,487627.0,72283.0,82.0,0.0,992729.0,992729,12.0,12.0,4047.0,48558.0,1.0,384447.0,359608.0
1779,Lamar University,Beaumont,NCAA Division I-AA,3038,2789510.0,121559.0,248.0,2004355.0,6891904.0,6891904,15.0,15.0,16635.0,249525.0,1.0,1429369.0,1379801.0
1780,Lamar State College-Port Arthur,Port Arthur,NJCAA Division I,213,227485.0,52323.0,12.0,0.0,420460.0,420460,12.0,12.0,5653.0,67835.0,1.0,420460.0,420460.0
1781,Laredo Community College,Laredo,NJCAA Division I,1373,88637.0,48100.0,35.0,291862.0,291862.0,291862,,,,,,,
1782,Texas A & M International University,Laredo,NCAA Division II (without football),1674,316712.0,36236.0,103.0,704131.0,1109627.0,1109627,16.0,16.0,6952.0,111227.0,1.0,405496.0,405496.0
1783,Lee College,Baytown,NJCAA Division I,705,90500.0,18524.0,14.0,0.0,255209.0,255209,14.0,14.0,6366.0,89118.0,,255209.0,255209.0
1784,LeTourneau University,Longview,NCAA Division III (without football),932,0.0,19767.0,117.0,322648.0,424729.0,424729,19.0,19.0,1990.0,37803.0,,124172.0,116707.0
1785,Lubbock Christian University,Lubbock,NCAA Division II (without football),546,1004713.0,47788.0,103.0,1308686.0,1735168.0,1735168,16.0,16.0,3448.0,55167.0,1.0,426482.0,426482.0
1786,University of Mary Hardin-Baylor,Belton,NCAA Division III (with football),1034,0.0,77679.0,277.0,529589.0,2054193.0,2054193,18.0,18.0,8716.0,156890.0,1.0,344568.0,344568.0
1787,McLennan Community College,Waco,NJCAA Division I,1533,87295.0,55000.0,64.0,333870.0,574833.0,574833,15.0,15.0,1985.0,29778.0,1.0,241825.0,244963.0
1788,McMurry University,Abilene,NCAA Division II (with football),589,2066376.0,36816.0,370.0,1678798.0,4015892.0,4015892,18.0,18.0,4610.0,82973.0,1.0,533757.0,525057.0
1789,Midland College,Midland,NJCAA Division I,529,351260.0,69731.0,59.0,558963.0,855937.0,855937,14.0,14.0,2611.0,36550.0,1.0,296974.0,296974.0
1790,Midwestern State University,Wichita Falls,NCAA Division II (with football),1663,930073.0,54997.0,190.0,592624.0,2106315.0,2106315,14.0,14.0,4243.0,59398.0,,413754.0,391205.0
1791,Mountain View College,Dallas,NJCAA Division III,891,0.0,28365.0,80.0,106758.0,167875.0,167875,20.0,20.0,842.0,16830.0,1.0,61117.0,61117.0
1792,Navarro College,Corsicana,NJCAA Division I,1997,552166.0,57809.0,126.0,322219.0,1272434.0,1272434,15.0,15.0,2346.0,35190.0,1.0,233671.0,232471.0
1793,North Lake College,Irving,NJCAA Division III,1152,0.0,45618.0,40.0,74308.0,161093.0,161093,15.0,15.0,891.0,13369.0,1.0,91236.0,91236.0
1794,University of North Texas,Denton,NCAA Division I-A,11220,2085318.0,223425.0,219.0,1089852.0,9337329.0,9337329,15.0,15.0,28943.0,434142.0,1.0,2385422.0,2016950.0
1795,Northeast Texas Community College,Mount Pleasant,NJCAA Division I,595,178171.0,17593.0,124.0,564048.0,397391.0,397391,,,,,,,
1796,Northwood University-Texas,Cedar Hill,NAIA Division I,353,708525.0,35931.0,186.0,1093079.0,1381387.0,1381387,27.0,27.0,2265.0,61144.0,1.0,288308.0,288308.0
1797,Odessa College,Odessa,NJCAA Division I,498,452186.0,23700.0,75.0,590266.0,841095.0,841095,11.0,11.0,3284.0,36124.0,,250829.0,250829.0
1798,Our Lady of the Lake University-San Antonio,San Antonio,NAIA Division I,336,429035.0,29131.0,61.0,489289.0,846623.0,846623,16.0,16.0,4167.0,66665.0,1.0,357334.0,357334.0
1799,The University of Texas-Pan American,Edinburg,NCAA Division I-AAA,5537,980454.0,66298.0,120.0,1594433.0,2687784.0,2687784,16.0,16.0,18112.0,289791.0,1.0,1093351.0,1093351.0
1800,The University of Texas at Brownsville,Brownsville,NAIA Division I,2674,163316.0,36840.0,30.0,361107.0,361032.0,361032,,,,,,,
1801,Panola College,Carthage,NJCAA Division I,441,266750.0,21718.0,64.0,325676.0,510399.0,510399,13.0,13.0,1515.0,19700.0,,184723.0,184723.0
1802,Paris Junior College,Paris,NJCAA Division I,1100,344502.0,62109.0,67.0,553809.0,815730.0,815730,13.0,13.0,2979.0,38727.0,1.0,261921.0,261921.0
1803,Paul Quinn College,Dallas,NAIA Division I,87,40000.0,15000.0,14.0,,105011.0,105011,14.0,14.0,1104.0,15462.0,,105011.0,105011.0
1804,Prairie View A & M University,Prairie View,NCAA Division I-AA,2549,1589034.0,50822.0,221.0,680552.0,3760424.0,3760424,15.0,15.0,12913.0,193693.0,1.0,896521.0,896521.0
1805,Ranger College,Ranger,NJCAA Division I,397,146842.0,26538.0,157.0,507514.0,629117.0,629117,15.0,15.0,2176.0,32643.0,1.0,121603.0,121603.0
1806,Rice University,Houston,NCAA Division I-A,1909,7385037.0,320530.0,250.0,5052285.0,18892514.0,18892514,12.0,12.0,46788.0,561458.0,1.0,3110636.0,3110636.0
1807,Richland College,Dallas,NJCAA Division III,2195,0.0,27962.0,80.0,209098.0,293503.0,293503,20.0,20.0,1913.0,38251.0,,84405.0,84405.0
1808,Saint Edward's University,Austin,NCAA Division II (without football),1360,1326118.0,61741.0,105.0,1955935.0,2651865.0,2651865,17.0,17.0,6459.0,109802.0,1.0,802674.0,796182.0
1809,University of St Thomas,Houston,NAIA Division I,441,135500.0,47625.0,42.0,318899.0,499606.0,499606,14.0,14.0,5104.0,71458.0,1.0,180707.0,180707.0
1810,Sam Houston State University,Huntsville,NCAA Division I-AA,5545,2005762.0,113949.0,276.0,1376430.0,5296894.0,5296894,14.0,14.0,15476.0,216658.0,1.0,866568.0,866568.0
1811,San Jacinto Community College,Pasadena,NJCAA Division I,3648,382622.0,29962.0,81.0,503487.0,716556.0,716556,13.0,13.0,3491.0,45384.0,,213069.0,213069.0
1812,Schreiner University,Kerrville,NCAA Division III (without football),449,0.0,19415.0,161.0,289164.0,375841.0,375841,35.0,35.0,1686.0,59027.0,1.0,122685.0,112778.0
1813,St. Mary's University,San Antonio,NCAA Division II (without football),976,1031346.0,44544.0,98.0,1220386.0,1888450.0,1888450,17.0,17.0,6100.0,103699.0,1.0,693954.0,669098.0
1814,South Plains College,Levelland,NJCAA Division I,2122,33416.0,22229.0,72.0,160159.0,324655.0,324655,14.0,14.0,5743.0,80398.0,1.0,164496.0,164496.0
1815,Southern Methodist University,Dallas,NCAA Division I-A,2949,8684721.0,870393.0,234.0,4153776.0,25323510.0,25323510,17.0,17.0,53840.0,915285.0,1.0,6582998.0,6582998.0
1816,Southwest Texas Junior College,Uvalde,Other,907,142080.0,16000.0,20.0,223480.0,223480.0,223480,,,,,,,
1817,Southwestern Assemblies of God University,Waxahachie,NAIA Division I,679,644340.0,48390.0,151.0,351653.0,1306062.0,1306062,17.0,17.0,3334.0,56678.0,,384326.0,371173.0
1818,Southwestern University,Georgetown,NCAA Division III (without football),537,0.0,27882.0,183.0,779878.0,888812.0,888812,20.0,20.0,2918.0,58360.0,,123866.0,122500.0
1819,Stephen F Austin State University,Nacogdoches,NCAA Division I-AA,3574,1885618.0,96495.0,251.0,2129967.0,6728148.0,6728148,16.0,16.0,35921.0,574739.0,1.0,1187191.0,1187191.0
1820,Texas State University-San Marcos,San Marcos,NCAA Division I-A,10642,2939209.0,151279.0,241.0,1723472.0,8935371.0,8935371,18.0,18.0,24143.0,434565.0,1.0,1578744.0,1578744.0
1821,SOUTHWESTERN ADVENTIST UNIVERSITY,Keene,Other,247,0.0,1750.0,36.0,6900.0,19715.0,19715,12.0,12.0,965.0,11585.0,,15175.0,13935.0
1822,Southwestern Christian College,Terrell,NJCAA Division I,96,155562.0,10550.0,29.0,117635.0,244642.0,244642,15.0,15.0,1226.0,18395.0,,130952.0,124856.0
1823,Sul Ross State University,Alpine,NAIA Division III,619,49000.0,8498.0,194.0,191119.0,387025.0,387025,20.0,20.0,1773.0,35462.0,,53819.0,53819.0
1824,Tarleton State University,Stephenville,NCAA Division II (with football),3033,920536.0,31700.0,217.0,528184.0,2178563.0,2178563,17.0,17.0,5523.0,93891.0,,479131.0,503952.0
1825,Temple College,Temple,NJCAA Division I,709,221643.0,26765.0,59.0,496930.0,590061.0,590061,13.0,13.0,4095.0,53235.0,,182227.0,169662.0
1826,Texas A & M University-Kingsville,Kingsville,NCAA Division II (with football),2970,801866.0,86288.0,319.0,711414.0,2134464.0,2134464,16.0,16.0,4121.0,65928.0,1.0,428345.0,371317.0
1827,Texas A & M University-College Station,College Station,NCAA Division I-A,18736,4000537.0,791443.0,409.0,3707128.0,32964411.0,32964411,17.0,17.0,71708.0,1219031.0,1.0,9104818.0,6373598.0
1828,The University of Texas at Arlington,Arlington,NCAA Division I-AAA,7736,1182621.0,84040.0,156.0,2166298.0,3634021.0,3634021,16.0,16.0,34740.0,555844.0,1.0,1467723.0,1467723.0
1829,The University of Texas at Austin,Austin,NCAA Division I-A,17637,5172409.0,1566358.0,383.0,6467723.0,46260632.0,46260632,14.0,14.0,174666.0,2445323.0,1.0,16896653.0,8991640.0
1830,The University of Texas at Dallas,Richardson,NCAA Division III (without football),5389,0.0,20215.0,120.0,291425.0,378505.0,378505,17.0,17.0,2006.0,34096.0,1.0,120300.0,111297.0
1831,The University of Texas at El Paso,El Paso,NCAA Division I-A,5971,2923800.0,268242.0,202.0,1751987.0,13738030.0,13738030,15.0,15.0,55094.0,826403.0,1.0,3471520.0,3446830.0
1832,The University of Texas at Tyler,Tyler,NCAA Division III (without football),1757,0.0,27741.0,181.0,493119.0,627842.0,627842,18.0,18.0,2967.0,53397.0,1.0,192191.0,152843.0
1833,Texas Christian University,Fort Worth,NCAA Division I-A,3269,7573341.0,802673.0,294.0,6839829.0,44305953.0,44305953,17.0,17.0,34155.0,580641.0,1.0,6267008.0,6267008.0
1834,Texas College,Tyler,NAIA Division I,456,267769.0,13333.0,141.0,248599.0,578606.0,578606,13.0,13.0,3300.0,42904.0,,79118.0,79118.0
1835,Texas Lutheran University,Seguin,NCAA Division III (with football),589,0.0,43960.0,236.0,463060.0,1278654.0,1278654,17.0,17.0,3895.0,66214.0,1.0,146064.0,144866.0
1836,The University of Texas of the Permian Basin,Odessa,NCAA Division II (without football),848,441194.0,24722.0,121.0,589522.0,915776.0,915776,15.0,15.0,2719.0,40779.0,,391000.0,333642.0
1837,The University of Texas at San Antonio,San Antonio,NCAA Division I-AA,11117,2963759.0,143441.0,275.0,2555461.0,10442111.0,10442111,16.0,16.0,28665.0,458640.0,1.0,1642525.0,1642525.0
1838,Texas Southern University,Houston,NCAA Division I-AA,2541,2247048.0,98682.0,196.0,945410.0,5141021.0,5141021,12.0,12.0,40877.0,490521.0,1.0,1475117.0,1475117.0
1839,Texas Tech University,Lubbock,NCAA Division I-A,12866,3357956.0,645605.0,317.0,977310.0,25079278.0,25079278,15.0,15.0,70474.0,1057106.0,1.0,6987840.0,5290596.0
1840,Texas Wesleyan University,Fort Worth,NAIA Division I,540,1063075.0,40509.0,137.0,1423599.0,1706286.0,1706286,16.0,16.0,3278.0,52440.0,1.0,340163.0,325947.0
1841,Texas Woman's University,Denton,NCAA Division II (without football),547,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
1842,Trinity University,San Antonio,NCAA Division III (with football),1052,0.0,42251.0,398.0,904967.0,1575603.0,1575603,18.0,18.0,5278.0,95010.0,,216768.0,204135.0
1843,Tyler Junior College,Tyler,NJCAA Division I,2828,620440.0,30971.0,166.0,767851.0,1618319.0,1618319,12.0,12.0,3546.0,42557.0,,225295.0,225295.0
1844,Vernon College,Vernon,NJCAA Division I,340,107235.0,37401.0,35.0,199959.0,199959.0,396035,,,,,,,
1845,Wayland Baptist University,Plainview,NAIA Division I,666,1332461.0,37650.0,215.0,1396128.0,2439575.0,2439575,14.0,14.0,10115.0,141608.0,,398723.0,398723.0
1846,Weatherford College,Weatherford,NJCAA Division I,942,278014.0,12433.0,45.0,353207.0,563689.0,694769,12.0,12.0,4652.0,55819.0,0.0,235477.0,219597.0
1847,West Texas A & M University,Canyon,NCAA Division II (with football),2367,1068893.0,68390.0,292.0,1776959.0,4195463.0,4195463,15.0,15.0,5270.0,79046.0,1.0,588015.0,588015.0
1848,Western Texas College,Snyder,NJCAA Division I,157,530787.0,29663.0,157.0,895382.0,1092637.0,1092637,18.0,18.0,1871.0,33676.0,1.0,213796.0,210951.0
1849,Wharton County Junior College,Wharton,NJCAA Division I,1416,168689.0,13386.0,70.0,304356.0,304356.0,304356,,,,,,,
1850,Wiley College,Marshall,NAIA Division I,562,551900.0,22200.0,82.0,589312.0,771640.0,771640,15.0,15.0,477.0,7150.0,,182328.0,182328.0
1851,Brigham Young University-Provo,Provo,NCAA Division I-A,14522,2669803.0,281312.0,399.0,5150636.0,24932354.0,24932354,20.0,20.0,35283.0,705657.0,1.0,5352790.0,5352790.0
1852,Brigham Young University-Hawaii,Laie,NCAA Division II (without football),1195,312258.0,28374.0,84.0,519958.0,927730.0,927730,19.0,19.0,7075.0,134430.0,,407772.0,407772.0
1853,Utah State University-College of Eastern Utah,Price,NJCAA Division I,545,135485.0,33500.0,39.0,140864.0,340132.0,340132,15.0,15.0,2457.0,36855.0,1.0,199268.0,199268.0
1854,Dixie State College of Utah,Saint George,NCAA Division II (with football),2560,763728.0,32900.0,242.0,816625.0,2538715.0,2538715,19.0,19.0,6489.0,123293.0,1.0,615089.0,614606.0
1855,Snow College,Ephraim,NJCAA Division I,1245,139075.0,24500.0,128.0,0.0,720427.0,720427,14.0,14.0,4045.0,56635.0,,161510.0,161510.0
1856,Southern Utah University,Cedar City,NCAA Division I-AA,2320,1331651.0,68580.0,211.0,798162.0,4205985.0,4205985,15.0,15.0,24012.0,360181.0,1.0,1142707.0,1073921.0
1857,Utah State University,Logan,NCAA Division I-A,7328,2476807.0,242099.0,259.0,1195782.0,10365827.0,10365827,16.0,16.0,28226.0,451622.0,1.0,2486258.0,2486258.0
1858,Utah Valley University,Orem,NCAA Division I-AAA,8961,813790.0,73442.0,226.0,1825284.0,2812681.0,2812681,13.0,13.0,26075.0,338979.0,1.0,1189613.0,1013613.0
1859,Salt Lake Community College,Salt Lake City,NJCAA Division I,4447,343202.0,55340.0,48.0,456846.0,818715.0,818715,16.0,16.0,5676.0,90809.0,1.0,361869.0,361869.0
1860,University of Utah,Salt Lake City,NCAA Division I-A,9606,4096120.0,442399.0,235.0,232685.0,21567478.0,21567478,17.0,17.0,49895.0,848215.0,1.0,5425714.0,4155280.0
1861,Weber State University,Ogden,NCAA Division I-AA,5644,1696730.0,97145.0,215.0,757404.0,5089996.0,5089996,19.0,19.0,29931.0,568689.0,1.0,1657060.0,1657060.0
1862,Westminster College,Salt Lake City,NAIA Division I,1008,213085.0,24138.0,119.0,458108.0,855346.0,855346,16.0,16.0,7850.0,125600.0,1.0,397238.0,397238.0
1863,Castleton State College,Castleton,NCAA Division III (with football),935,0.0,21938.0,273.0,471987.0,848313.0,848313,15.0,15.0,2854.0,42803.0,,87019.0,78945.0
1864,Green Mountain College,Poultney,NCAA Division III (without football),273,0.0,12471.0,62.0,85672.0,134449.0,155641,18.0,18.0,1184.0,21318.0,,48777.0,48777.0
1865,Johnson State College,Johnson,NCAA Division III (without football),430,0.0,5724.0,79.0,99489.0,226111.0,226111,16.0,16.0,1988.0,31802.0,,131528.0,126867.0
1866,Lyndon State College,Lyndonville,NCAA Division III (without football),694,0.0,7416.0,99.0,156069.0,212402.0,212402,13.0,13.0,2962.0,38509.0,,56333.0,56333.0
1867,Middlebury College,Middlebury,NCAA Division III (with football),1204,0.0,44362.0,497.0,1776065.0,2331619.0,2331619,16.0,16.0,4391.0,70259.0,,162312.0,162312.0
1868,Norwich University,Northfield,NCAA Division III (with football),1695,0.0,41134.0,396.0,989217.0,1619695.0,1619695,16.0,16.0,2751.0,44011.0,1.0,177678.0,177678.0
1869,Saint Michael's College,Colchester,NCAA Division II (without football),883,445145.0,24579.0,198.0,674286.0,1319570.0,1319570,14.0,14.0,4287.0,60019.0,,652585.0,652585.0
1870,College of St Joseph,Rutland,NAIA Division II,54,0.0,3750.0,24.0,22277.0,67005.0,67005,10.0,10.0,3672.0,36718.0,,44728.0,44728.0
1871,Southern Vermont College,Bennington,NCAA Division III (without football),190,0.0,24918.0,82.0,207263.0,279157.0,279157,15.0,15.0,1232.0,18481.0,1.0,71894.0,71894.0
1872,Vermont Technical College,Randolph Center,Other,720,7000.0,7010.0,37.0,31357.0,98990.0,98990,12.0,12.0,4066.0,48792.0,0.0,67633.0,67633.0
1873,University of Vermont,Burlington,NCAA Division I-AAA,4351,2638242.0,150378.0,298.0,4940623.0,5660098.0,5660098,14.0,14.0,16441.0,230171.0,1.0,1692850.0,1408672.0
1874,Averett University,Danville,NCAA Division III (with football),458,0.0,29288.0,231.0,254361.0,898037.0,898037,18.0,18.0,2257.0,40623.0,1.0,136121.0,136121.0
1875,Bluefield College,Bluefield,NAIA Division I,350,1191979.0,28785.0,196.0,839653.0,2001628.0,2001628,30.0,30.0,1669.0,50071.0,1.0,339077.0,339077.0
1876,Bridgewater College,Bridgewater,NCAA Division III (with football),767,0.0,31110.0,375.0,638925.0,1186894.0,1186894,21.0,21.0,2345.0,49250.0,,163378.0,163378.0
1877,College of William and Mary,Williamsburg,NCAA Division I-AA,2762,3943274.0,111123.0,316.0,1383977.0,9544462.0,9544462,14.0,14.0,23955.0,335365.0,1.0,1312100.0,1704911.0
1878,Christopher Newport University,Newport News,NCAA Division III (with football),2114,0.0,39050.0,419.0,801092.0,1782363.0,1804340,18.0,18.0,4370.0,78663.0,1.0,318024.0,318024.0
1879,Danville Community College,Danville,NJCAA Division II,675,0.0,8500.0,29.0,22331.0,19279.0,19279,,,,,,,
1880,Emory and Henry College,Emory,NCAA Division III (with football),466,0.0,39859.0,238.0,275289.0,898906.0,898906,18.0,18.0,2074.0,37323.0,1.0,111862.0,111862.0
1881,Eastern Mennonite University,Harrisonburg,NCAA Division III (without football),370,0.0,21113.0,150.0,358565.0,482478.0,482478,17.0,17.0,2554.0,43415.0,,123913.0,123913.0
1882,Ferrum College,Ferrum,NCAA Division III (with football),817,0.0,32492.0,267.0,432870.0,964064.0,964064,21.0,21.0,1509.0,31690.0,1.0,109480.0,108460.0
1883,George Mason University,Fairfax,NCAA Division I-AAA,7804,2046678.0,131417.0,324.0,3633606.0,6643776.0,6643776,17.0,17.0,48787.0,829374.0,1.0,3010170.0,3010170.0
1884,Hampden-Sydney College,Hampden-Sydney,NCAA Division III (with football),1079,0.0,46525.0,306.0,592592.0,1263176.0,1263176,17.0,17.0,3371.0,57311.0,1.0,269317.0,269317.0
1885,Hampton University,Hampton,NCAA Division I-A,1396,2470068.0,64268.0,175.0,745893.0,4630210.0,4701718,17.0,17.0,7406.0,125904.0,1.0,934976.0,793335.0
1886,James Madison University,Harrisonburg,NCAA Division I-AA,6992,3173435.0,151639.0,215.0,2800007.0,12312319.0,12312319,18.0,18.0,21292.0,383257.0,1.0,2526152.0,2526152.0
1887,Liberty University,Lynchburg,NCAA Division I-AA,10702,3973018.0,200370.0,308.0,3557212.0,11858024.0,11858024,16.0,16.0,19026.0,304414.0,1.0,1844506.0,1844506.0
1888,Longwood University,Farmville,NCAA Division I-AAA,1302,908915.0,51923.0,97.0,1312037.0,2610695.0,2610695,13.0,13.0,14205.0,184665.0,1.0,1419271.0,1298658.0
1889,Lynchburg College,Lynchburg,NCAA Division III (without football),853,0.0,39836.0,242.0,566416.0,721714.0,725990,21.0,21.0,1586.0,33311.0,1.0,155298.0,155298.0
1890,Mary Baldwin College,Staunton,NCAA Division III (without football),34,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
1891,University of Mary Washington,Fredericksburg,NCAA Division III (without football),1353,0.0,32020.0,283.0,680007.0,767220.0,772198,18.0,18.0,2021.0,36384.0,,104711.0,99394.0
1892,Marymount University,Arlington,NCAA Division III (without football),652,0.0,30276.0,109.0,382570.0,522316.0,522316,17.0,17.0,2980.0,50661.0,,139746.0,139746.0
1893,New River Community College,Dublin,NJCAA Division II,842,0.0,0.0,20.0,14828.0,12773.0,12773,,,,,,,
1894,Norfolk State University,Norfolk,NCAA Division I-AA,1930,2231200.0,91216.0,281.0,1280934.0,4853190.0,4853190,18.0,18.0,13950.0,251100.0,1.0,1132891.0,1132891.0
1895,Old Dominion University,Norfolk,NCAA Division I-AA,6973,3906181.0,129004.0,257.0,3980208.0,12602563.0,12602563,14.0,14.0,56690.0,793665.0,1.0,2529553.0,2529553.0
1896,Patrick Henry Community College,Martinsville,NJCAA Division II,561,0.0,5125.0,84.0,74945.0,85557.0,85557,16.0,16.0,964.0,15421.0,,28785.0,25442.0
1897,Radford University,Radford,NCAA Division I-AAA,3623,1186971.0,78096.0,179.0,2082603.0,3348122.0,3348122,17.0,17.0,13462.0,228857.0,1.0,1265519.0,1265519.0
1898,Randolph-Macon College,Ashland,NCAA Division III (with football),602,0.0,39934.0,265.0,494211.0,1184330.0,1184330,15.0,15.0,6719.0,100783.0,1.0,260686.0,260686.0
