,institution_name,city_txt,classification_name,EFMaleCount,STUDENTAID_MEN,HDCOACH_SALARY_MEN,IL_PARTIC_MEN,IL_REV_MEN,IL_EXP_MEN,IL_EXPENSE_MENALL,PARTIC_MEN_Bskball,SUM_PARTIC_MEN_Bskball,OPEXPPERPART_MEN_Bskball,OPEXPPERTEAM_MEN_Bskball,MEN_FTHEADCOACH_MALE_Bskball,REV_MEN_Bskball,EXP_MEN_Bskball
1737,Austin College,Sherman,NCAA Division III (with football),614,0.0,24975.0,209.0,235581.0,653220.0,653220,22.0,22.0,2717.0,59777.0,,103043.0,103043.0
1738,Baylor University,Waco,NCAA Division I-A,5171,7064940.0,971094.0,277.0,5182155.0,29486445.0,29486445,14.0,14.0,119564.0,1673892.0,1.0,7183035.0,7183035.0
1739,Coastal Bend College,Beeville,NJCAA Division I,446,116645.0,6684.0,30.0,79353.0,182422.0,182422,14.0,14.0,2132.0,29853.0,,103069.0,103069.0
1740,Blinn College,Brenham,NJCAA Division I,5112,479030.0,60852.0,114.0,387714.0,1238208.0,1238208,13.0,13.0,2785.0,36209.0,1.0,270288.0,268852.0
1741,Brookhaven College,Farmers Branch,NJCAA Division III,1278,0.0,28384.0,53.0,51568.0,132911.0,132911,19.0,19.0,1233.0,23421.0,1.0,81343.0,81343.0
1742,Cedar Valley College,Lancaster,NJCAA Division III,658,0.0,33449.0,41.0,79722.0,174504.0,174504,13.0,13.0,3091.0,40183.0,1.0,99623.0,96437.0
1743,Cisco College,Cisco,NJCAA Division I,860,250958.0,48547.0,149.0,310077.0,755967.0,755967,,0.0,0.0,0.0,,,
1744,Clarendon College,Clarendon,NJCAA Division I,263,118187.0,30794.0,91.0,305173.0,436368.0,436368,27.0,27.0,1424.0,38458.0,1.0,131195.0,131195.0
1745,Concordia University-Texas,Austin,NCAA Division III (without football),432,0.0,26324.0,177.0,376950.0,489920.0,489920,37.0,37.0,1431.0,52950.0,1.0,128834.0,125019.0
1746,North Central Texas College,Gainesville,NJCAA Division I,753,124100.0,51190.0,31.0,270657.0,270657.0,270657,,,,,,,
1747,Texas A & M University-Corpus Christi,Corpus Christi,NCAA Division I-AAA,2680,686229.0,61953.0,118.0,1241475.0,2586803.0,2586803,14.0,14.0,28448.0,398271.0,1.0,1345328.0,1345328.0
1748,Dallas Baptist University,Dallas,NCAA Division II (without football),1022,601452.0,58465.0,118.0,1332052.0,1956980.0,1956980,14.0,14.0,9679.0,135504.0,1.0,654302.0,655833.0
1749,Dallas Christian College,Dallas,NCCAA Division II,131,0.0,11526.0,50.0,71204.0,121468.0,121468,8.0,8.0,1815.0,14518.0,,50264.0,50264.0
1750,University of Dallas,Irving,NCAA Division III (without football),654,0.0,21519.0,120.0,459845.0,567234.0,567234,17.0,17.0,3192.0,54272.0,,107389.0,107389.0
1751,East Texas Baptist University,Marshall,NCAA Division III (with football),524,0.0,36630.0,179.0,333347.0,1077217.0,1077217,16.0,16.0,2631.0,42096.0,,142788.0,142788.0
1752,Texas A & M University-Commerce,Commerce,NCAA Division II (with football),2007,802335.0,51367.0,176.0,396130.0,2047144.0,2047144,14.0,14.0,5650.0,79100.0,,409054.0,409054.0
1753,Eastfield College,Mesquite,NJCAA Division III,1274,0.0,43714.0,52.0,124358.0,180575.0,180575,21.0,21.0,775.0,16277.0,1.0,72831.0,72831.0
1754,El Paso Community College,El Paso,NJCAA Division I,4736,117465.0,23568.0,36.0,408177.0,380509.0,380509,,,,,,,
1755,Frank Phillips College,Borger,NJCAA Division I,189,172204.0,38827.0,68.0,305923.0,442843.0,442843,16.0,16.0,1634.0,26147.0,1.0,136920.0,136920.0
1756,Galveston College,Galveston,NJCAA Division I,346,92135.0,18474.0,38.0,195980.0,195980.0,195980,,,,,,,
1757,Grayson County College,Denison,NJCAA Division I,894,115240.0,5300.0,32.0,196038.0,196038.0,196038,,,,,,,
1758,Hardin-Simmons University,Abilene,NCAA Division III (with football),743,0.0,45911.0,331.0,644506.0,1187488.0,1187488,21.0,21.0,2900.0,60891.0,1.0,130234.0,167891.0
1759,Trinity Valley Community College,Athens,NJCAA Division I,1061,449359.0,29043.0,108.0,0.0,983263.0,983263,21.0,21.0,2418.0,50777.0,,316907.0,312100.0
1760,Hill College,Hillsboro,NJCAA Division I,779,234775.0,23499.0,111.0,368572.0,503073.0,503073,13.0,13.0,1474.0,19162.0,,134501.0,134501.0
1761,Houston Baptist University,Houston,NCAA Division I-AAA,644,1641743.0,55830.0,144.0,2144905.0,3285839.0,3285839,17.0,17.0,19021.0,323362.0,1.0,1361447.0,1152262.0
1762,University of Houston-Victoria,Victoria,NAIA Division I,420,85100.0,29367.0,61.0,459865.0,393086.0,393086,,,,,,,
1763,University of Houston,Houston,NCAA Division I-A,11385,2926272.0,391000.0,318.0,2995558.0,13637036.0,13637036,17.0,17.0,22823.0,387997.0,1.0,2391229.0,2391229.0
1764,Howard College,Big Spring,NJCAA Division I,555,306684.0,43834.0,65.0,555584.0,784050.0,784050,12.0,12.0,2662.0,31948.0,1.0,228466.0,228466.0
1765,Howard Payne University,Brownwood,NCAA Division III (with football),506,0.0,34758.0,213.0,360014.0,1028375.0,1028375,28.0,28.0,3057.0,85604.0,1.0,175707.0,178125.0
1766,Huston-Tillotson University,Austin,NAIA Division I,390,186991.0,12242.0,95.0,329089.0,441757.0,441757,20.0,20.0,854.0,17085.0,,116338.0,112688.0
1767,University of the Incarnate Word,San Antonio,NCAA Division II (with football),1480,2511703.0,48052.0,361.0,1897814.0,4404135.0,4404135,13.0,13.0,6853.0,89087.0,1.0,589906.0,582685.0
1768,Jacksonville College-Main Campus,Jacksonville,NJCAA Division I,77,125897.0,36000.0,16.0,,227898.0,227898,16.0,16.0,1663.0,26612.0,1.0,243117.0,227898.0
1769,Jarvis Christian College,Hawkins,NAIA Division I,266,149276.0,37000.0,24.0,13480.0,286987.0,286987,17.0,17.0,2869.0,48780.0,0.0,273507.0,273507.0
1770,Kilgore College,Kilgore,NJCAA Division I,1241,530311.0,71242.0,88.0,,1189611.0,1189611,13.0,13.0,3553.0,46193.0,1.0,294995.0,299243.0
1771,Lamar University,Beaumont,NCAA Division I-AA,3027,2089316.0,112130.0,232.0,1466093.0,5880753.0,5880753,12.0,12.0,27492.0,329900.0,1.0,1304569.0,1304568.0
1772,Lamar State College-Port Arthur,Port Arthur,NJCAA Division I,214,202984.0,68628.0,13.0,0.0,466851.0,466851,13.0,13.0,11022.0,143292.0,1.0,466851.0,466851.0
1773,Laredo Community College,Laredo,NJCAA Division I,1594,72895.0,47388.0,26.0,266754.0,266754.0,266754,,,,,,,
1774,Texas A & M International University,Laredo,NCAA Division II (without football),1602,306921.0,40863.0,103.0,722476.0,1208214.0,1208214,17.0,17.0,6475.0,110080.0,1.0,485738.0,485738.0
1775,Lee College,Baytown,NJCAA Division I,752,132480.0,18205.0,14.0,0.0,246961.0,246961,14.0,14.0,3119.0,43672.0,,246961.0,246961.0
1776,LeTourneau University,Longview,NCAA Division III (without football),894,0.0,20648.0,101.0,340854.0,442807.0,442807,23.0,23.0,1876.0,43149.0,,130022.0,122319.0
1777,Lon Morris College,Jacksonville,NJCAA Division I,362,963965.0,36500.0,280.0,663899.0,1922857.0,1922857,11.0,11.0,1819.0,20006.0,,340580.0,340580.0
1778,Lubbock Christian University,Lubbock,NAIA Division I,549,857218.0,46636.0,101.0,1180826.0,1607961.0,1607961,13.0,13.0,8173.0,106255.0,1.0,427135.0,427135.0
1779,University of Mary Hardin-Baylor,Belton,NCAA Division III (with football),949,0.0,66521.0,293.0,467807.0,1784756.0,1784756,19.0,19.0,4865.0,92429.0,1.0,272429.0,272429.0
1780,McLennan Community College,Waco,NJCAA Division I,1674,98470.0,59136.0,61.0,417624.0,552247.0,552247,16.0,16.0,2945.0,47114.0,1.0,168683.0,135292.0
1781,McMurry University,Abilene,NCAA Division III (with football),599,0.0,42143.0,364.0,791861.0,1848772.0,1848772,16.0,16.0,6505.0,104074.0,1.0,272255.0,271731.0
1782,Midland College,Midland,NJCAA Division I,600,328040.0,66981.0,52.0,510086.0,776923.0,776923,12.0,12.0,2988.0,35850.0,1.0,266837.0,266837.0
1783,Midwestern State University,Wichita Falls,NCAA Division II (with football),1723,822607.0,52336.0,188.0,546330.0,2083314.0,2083314,18.0,18.0,5605.0,100898.0,,327092.0,415084.0
1784,Mountain View College,Dallas,NJCAA Division III,950,0.0,29167.0,67.0,106758.0,167875.0,167875,17.0,17.0,990.0,16830.0,1.0,61117.0,61117.0
1785,Navarro College,Corsicana,NJCAA Division I,2109,500000.0,66904.0,126.0,268553.0,1202055.0,1202055,15.0,15.0,1444.0,21660.0,1.0,223774.0,223774.0
1786,North Lake College,Irving,NJCAA Division III,1281,0.0,43195.0,40.0,82369.0,152022.0,152022,15.0,15.0,542.0,8131.0,1.0,69653.0,69653.0
1787,University of North Texas,Denton,NCAA Division I-A,10675,1873290.0,178138.0,194.0,856361.0,8690776.0,8690776,13.0,13.0,38145.0,495881.0,1.0,2353456.0,1988941.0
1788,Northeast Texas Community College,Mount Pleasant,NJCAA Division I,607,172000.0,16721.0,113.0,537916.0,417777.0,417777,,,,,,,
1789,Northwood University-Texas,Cedar Hill,NAIA Division I,276,495562.0,32217.0,103.0,929109.0,929109.0,929109,,,,,,,
1790,Odessa College,Odessa,NJCAA Division I,495,431313.0,28289.0,80.0,590894.0,829791.0,829791,11.0,11.0,3245.0,35694.0,,238897.0,238897.0
1791,Our Lady of the Lake University-San Antonio,San Antonio,NAIA Division I,326,414102.0,31038.0,65.0,1038288.0,1450310.0,1450310,17.0,17.0,3778.0,64224.0,1.0,412022.0,546785.0
1792,The University of Texas-Pan American,Edinburg,NCAA Division I-AAA,5333,843990.0,43762.0,146.0,1334409.0,2249661.0,2249661,16.0,16.0,17644.0,282296.0,1.0,915252.0,915252.0
1793,The University of Texas at Brownsville,Brownsville,NAIA Division I,2895,335576.0,39630.0,68.0,694195.0,694195.0,694195,,,,,,,
1794,Panola College,Carthage,NJCAA Division I,391,243000.0,20887.0,41.0,264473.0,431646.0,495169,14.0,14.0,1407.0,19700.0,1.0,170173.0,170173.0
1795,Paris Junior College,Paris,NJCAA Division I,1182,248470.0,68979.0,55.0,364775.0,623433.0,623433,15.0,15.0,2243.0,33646.0,1.0,258658.0,258658.0
1796,Paul Quinn College,Dallas,NAIA Division I,83,40000.0,11250.0,32.0,15486.0,89347.0,89347,15.0,15.0,1091.0,16361.0,,73863.0,73861.0
1797,Prairie View A & M University,Prairie View,NCAA Division I-AA,2566,1363268.0,60183.0,290.0,1016263.0,2963761.0,2963761,17.0,17.0,2882.0,48988.0,1.0,972241.0,648369.0
1798,Ranger College,Ranger,NJCAA Division I,403,185533.0,25766.0,148.0,512924.0,669782.0,669782,14.0,14.0,2332.0,32643.0,1.0,156858.0,156858.0
1799,Rice University,Houston,NCAA Division I-A,1900,7081635.0,297853.0,275.0,6191512.0,20545424.0,20545424,15.0,15.0,31897.0,478461.0,1.0,3209394.0,3209394.0
1800,Richland College,Dallas,NJCAA Division III,2191,0.0,35658.0,77.0,246723.0,355883.0,355883,15.0,15.0,2220.0,33306.0,1.0,109160.0,109160.0
1801,Saint Edward's University,Austin,NCAA Division II (without football),1360,1234538.0,60276.0,96.0,1541885.0,2155745.0,2155745,13.0,13.0,5381.0,69957.0,1.0,644249.0,649050.0
1802,University of St Thomas,Houston,NAIA Division I,452,142982.0,52579.0,45.0,267197.0,460155.0,460155,14.0,14.0,3107.0,43502.0,1.0,192958.0,192958.0
1803,Sam Houston State University,Huntsville,NCAA Division I-AA,5373,1738776.0,97478.0,235.0,1121421.0,4624488.0,4624488,15.0,15.0,12761.0,191413.0,1.0,801010.0,801010.0
1804,San Jacinto Community College,Pasadena,NJCAA Division I,3878,366720.0,23821.0,95.0,507754.0,703912.0,703912,15.0,15.0,2559.0,38382.0,,196158.0,196158.0
1805,Schreiner University,Kerrville,NCAA Division III (without football),413,0.0,24498.0,134.0,279266.0,386411.0,386411,33.0,33.0,1552.0,51201.0,1.0,125320.0,120042.0
1806,St. Mary's University,San Antonio,NCAA Division II (without football),956,860577.0,42071.0,108.0,1011185.0,1611685.0,1611685,21.0,21.0,3271.0,68685.0,1.0,603249.0,605424.0
1807,South Plains College,Levelland,NJCAA Division I,2404,33416.0,45105.0,78.0,188020.0,363116.0,363116,9.0,9.0,6619.0,59569.0,1.0,175096.0,175096.0
1808,Southern Methodist University,Dallas,NCAA Division I-A,2866,7766442.0,581863.0,244.0,3693784.0,21420288.0,21420288,16.0,16.0,38629.0,618057.0,1.0,4562905.0,4562905.0
1809,Southwest Texas Junior College,Uvalde,Other,894,92590.0,16000.0,16.0,176528.0,176528.0,176528,,,,,,,
1810,Southwestern Assemblies of God University,Waxahachie,NAIA Division I,688,575599.0,37291.0,161.0,304071.0,1103328.0,1103328,24.0,24.0,1116.0,26791.0,,293766.0,293201.0
1811,Southwestern University,Georgetown,NCAA Division III (without football),528,0.0,25982.0,166.0,853228.0,805565.0,805565,18.0,18.0,2894.0,52087.0,,110033.0,109673.0
1812,Stephen F Austin State University,Nacogdoches,NCAA Division I-AA,3570,1779161.0,78850.0,226.0,1988739.0,6323108.0,6323108,14.0,14.0,35256.0,493582.0,1.0,1065286.0,1065286.0
1813,Texas State University-San Marcos,San Marcos,NCAA Division I-AA,10501,2421978.0,130664.0,231.0,1559660.0,7051648.0,7051648,20.0,20.0,14011.0,280212.0,1.0,1091082.0,1091082.0
1814,Southwestern Christian College,Terrell,NJCAA Division I,116,116587.0,25000.0,31.0,97343.0,195885.0,195885,15.0,15.0,626.0,9384.0,,101323.0,99893.0
1815,Sul Ross State University,Alpine,NAIA Division III,747,49000.0,9743.0,210.0,179185.0,378101.0,378101,18.0,18.0,2186.0,39350.0,,56150.0,56150.0
1816,Tarleton State University,Stephenville,NCAA Division II (with football),2909,910405.0,27945.0,211.0,475391.0,2131038.0,2131038,17.0,17.0,6165.0,104803.0,,543420.0,511643.0
1817,Temple College,Temple,NJCAA Division I,820,199185.0,26766.0,58.0,437927.0,486797.0,486797,15.0,15.0,2907.0,43605.0,,180359.0,169175.0
1818,Texas A & M University-Kingsville,Kingsville,NCAA Division II (with football),2804,521102.0,59029.0,241.0,407796.0,1616696.0,1616696,12.0,12.0,4397.0,52760.0,1.0,372489.0,360294.0
1819,Texas A & M University-College Station,College Station,NCAA Division I-A,19006,3786801.0,680057.0,425.0,4238139.0,32155187.0,32155187,16.0,16.0,59814.0,957027.0,1.0,6134315.0,5855031.0
1820,The University of Texas at Arlington,Arlington,NCAA Division I-AAA,7623,1126952.0,68356.0,139.0,1850714.0,2870091.0,2870091,15.0,15.0,18005.0,270081.0,1.0,1019377.0,1019377.0
1821,The University of Texas at Austin,Austin,NCAA Division I-A,17038,4794745.0,1416675.0,341.0,9090586.0,43654473.0,43654473,11.0,11.0,185724.0,2042965.0,1.0,18478466.0,8603853.0
1822,The University of Texas at Dallas,Richardson,NCAA Division III (without football),5166,0.0,30171.0,130.0,323572.0,472687.0,472687,18.0,18.0,1900.0,34196.0,1.0,149404.0,140601.0
1823,The University of Texas at El Paso,El Paso,NCAA Division I-A,5991,2589953.0,231805.0,199.0,1509973.0,12646771.0,12646771,17.0,17.0,40593.0,690088.0,1.0,3451987.0,3451987.0
1824,The University of Texas at Tyler,Tyler,NCAA Division III (without football),1721,0.0,24721.0,166.0,420980.0,581205.0,581205,20.0,20.0,2127.0,42534.0,1.0,187352.0,167667.0
1825,Texas Christian University,Fort Worth,NCAA Division I-A,3174,7808818.0,612102.0,312.0,6707481.0,38711973.0,38711973,13.0,13.0,62820.0,816656.0,1.0,6020481.0,6020481.0
1826,Texas College,Tyler,NAIA Division I,494,187891.0,13333.0,150.0,197393.0,529668.0,529668,16.0,16.0,2894.0,46296.0,,86136.0,86136.0
1827,Texas Lutheran University,Seguin,NCAA Division III (with football),654,0.0,42219.0,254.0,417936.0,1344291.0,1344291,21.0,21.0,3870.0,81269.0,1.0,159285.0,157585.0
1828,The University of Texas of the Permian Basin,Odessa,NCAA Division II (without football),838,369165.0,20704.0,112.0,542523.0,795227.0,795227,15.0,15.0,4063.0,60945.0,1.0,267011.0,295234.0
1829,The University of Texas at San Antonio,San Antonio,NCAA Division I-AA,11082,2519320.0,116404.0,261.0,2118594.0,8660121.0,8660121,14.0,14.0,22435.0,314095.0,1.0,1401392.0,1401392.0
1830,Texas Southern University,Houston,NCAA Division I-AA,2469,2021440.0,85009.0,220.0,797195.0,4960071.0,4960071,15.0,15.0,17575.0,263625.0,1.0,1537811.0,1537811.0
1831,Texas Tech University,Lubbock,NCAA Division I-A,12941,3539538.0,670710.0,302.0,1094810.0,25363711.0,25363711,18.0,18.0,61549.0,1107881.0,1.0,6738728.0,4205448.0
1832,Texas Wesleyan University,Fort Worth,NAIA Division I,465,995406.0,42475.0,91.0,1300205.0,1711299.0,1711299,12.0,12.0,6400.0,76802.0,1.0,467615.0,454375.0
1833,Texas Woman's University,Denton,NCAA Division II (without football),515,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
1834,Trinity University,San Antonio,NCAA Division III (with football),1059,0.0,41145.0,395.0,828237.0,1440905.0,1440905,24.0,24.0,4123.0,98961.0,,203823.0,202904.0
1835,Tyler Junior College,Tyler,NJCAA Division I,2330,595667.0,30911.0,173.0,542718.0,1315238.0,1315238,12.0,12.0,3655.0,43865.0,,219001.0,219001.0
1836,Vernon College,Vernon,NJCAA Division I,361,121465.0,36304.0,39.0,341840.0,341840.0,588355,,,,,,,
1837,Wayland Baptist University,Plainview,NAIA Division I,629,1010872.0,52326.0,120.0,1746408.0,2194595.0,2194595,15.0,15.0,6758.0,101375.0,,448187.0,448187.0
1838,Weatherford College,Weatherford,NJCAA Division I,989,263283.0,9892.0,44.0,314056.0,557557.0,739421,11.0,11.0,5934.0,65278.0,0.0,268893.0,249083.0
1839,West Texas A & M University,Canyon,NCAA Division II (with football),2397,961774.0,27869.0,305.0,1208931.0,2966620.0,2966620,15.0,15.0,4964.0,74458.0,,347069.0,414558.0
1840,Western Texas College,Snyder,NJCAA Division I,216,440666.0,24446.0,157.0,891446.0,1083844.0,1083844,17.0,17.0,1948.0,33117.0,1.0,192398.0,192398.0
1841,Wharton County Junior College,Wharton,NJCAA Division I,1383,194778.0,13730.0,72.0,329463.0,329463.0,329463,,,,,,,
1842,Wiley College,Marshall,NAIA Division I,486,110448.0,28218.0,64.0,340532.0,589268.0,589268,12.0,12.0,2265.0,27180.0,1.0,248736.0,248736.0
1843,Brigham Young University-Provo,Provo,NCAA Division I-A,14272,2627942.0,310158.0,381.0,3479912.0,25727218.0,25727218,17.0,17.0,33293.0,565977.0,1.0,5933208.0,5760849.0
1844,Brigham Young University-Hawaii,Laie,NCAA Division II (without football),1141,288443.0,26094.0,87.0,541441.0,899539.0,899539,17.0,17.0,5575.0,94775.0,,358098.0,358098.0
1845,Utah State University-College of Eastern Utah,Price,NJCAA Division I,545,127220.0,33550.0,42.0,145620.0,343420.0,343420,16.0,16.0,2119.0,33904.0,1.0,197800.0,197800.0
1846,Dixie State College of Utah,Saint George,NCAA Division II (with football),2578,778832.0,36939.0,224.0,686751.0,1929193.0,1929193,18.0,18.0,7582.0,136467.0,1.0,455478.0,372151.0
1847,Snow College,Ephraim,NJCAA Division I,1297,150457.0,28260.0,119.0,0.0,636513.0,636513,14.0,14.0,5534.0,77479.0,,193799.0,193799.0
1848,Southern Utah University,Cedar City,NCAA Division I-AA,2306,1358859.0,61245.0,290.0,1102173.0,4377298.0,4377298,16.0,16.0,18461.0,295376.0,1.0,994879.0,994879.0
1849,Utah State University,Logan,NCAA Division I-A,6844,2369274.0,225229.0,257.0,1110024.0,9641973.0,9641973,17.0,17.0,31531.0,536019.0,1.0,2650117.0,2650118.0
1850,Utah Valley University,Orem,NCAA Division I-AAA,9260,773559.0,64892.0,236.0,1741696.0,2720268.0,2720268,14.0,14.0,25112.0,351565.0,1.0,1126000.0,986572.0
1851,Salt Lake Community College,Salt Lake City,NJCAA Division I,4585,328715.0,54571.0,55.0,438216.0,800673.0,800673,18.0,18.0,4290.0,77224.0,1.0,362457.0,362457.0
1852,University of Utah,Salt Lake City,NCAA Division I-A,9362,3875796.0,433747.0,228.0,178597.0,21204056.0,21204056,18.0,18.0,42060.0,757081.0,1.0,5937555.0,3685514.0
1853,Weber State University,Ogden,NCAA Division I-AA,5603,1652026.0,101833.0,229.0,724893.0,4858145.0,4858145,16.0,16.0,23679.0,378868.0,1.0,1535898.0,1520064.0
1854,Westminster College,Salt Lake City,NAIA Division I,1008,216844.0,22924.0,109.0,463722.0,872002.0,872002,14.0,14.0,9631.0,134834.0,1.0,408280.0,408280.0
1855,Castleton State College,Castleton,NCAA Division III (with football),909,0.0,21587.0,270.0,554575.0,753427.0,753427,17.0,17.0,2427.0,41263.0,,91746.0,83567.0
1856,Green Mountain College,Poultney,NCAA Division III (without football),279,0.0,13211.0,58.0,89627.0,136879.0,151448,12.0,12.0,1714.0,20569.0,,47252.0,47252.0
1857,Johnson State College,Johnson,NCAA Division III (without football),478,0.0,4947.0,87.0,95092.0,192660.0,192660,16.0,16.0,1841.0,29452.0,,100837.0,97928.0
1858,Lyndon State College,Lyndonville,NCAA Division III (without football),672,0.0,6645.0,114.0,149902.0,202091.0,202091,13.0,13.0,2885.0,37500.0,,52189.0,52189.0
1859,Middlebury College,Middlebury,NCAA Division III (with football),1214,0.0,40900.0,481.0,1679542.0,2230367.0,2230367,16.0,16.0,3195.0,51119.0,,151481.0,151481.0
1860,Norwich University,Northfield,NCAA Division III (with football),1656,0.0,46889.0,407.0,1042545.0,1610585.0,1610585,15.0,15.0,2512.0,37684.0,1.0,161431.0,161431.0
1861,Saint Michael's College,Colchester,NCAA Division II (without football),932,465852.0,20469.0,195.0,609643.0,1232827.0,1232827,12.0,12.0,4441.0,53288.0,,638152.0,633951.0
1862,College of St Joseph,Rutland,NAIA Division II,69,0.0,4083.0,31.0,19035.0,71538.0,71538,14.0,14.0,3333.0,46667.0,,52503.0,52503.0
1863,Southern Vermont College,Bennington,NCAA Division III (without football),169,0.0,25750.0,83.0,224545.0,298014.0,298014,11.0,11.0,1784.0,19620.0,1.0,73469.0,73469.0
1864,Vermont Technical College,Randolph Center,Other,740,96000.0,7333.0,64.0,156879.0,282012.0,282012,16.0,16.0,4037.0,64584.0,,125133.0,125133.0
1865,University of Vermont,Burlington,NCAA Division I-AAA,4493,2521283.0,109133.0,224.0,4661877.0,5477015.0,5477015,14.0,14.0,20661.0,289252.0,1.0,1648970.0,1439963.0
1866,Averett University,Danville,NCAA Division III (with football),428,0.0,31582.0,215.0,233626.0,719316.0,719316,15.0,15.0,2009.0,30138.0,1.0,91925.0,91925.0
1867,Bluefield College,Bluefield,NAIA Division II,305,807340.0,30279.0,154.0,610800.0,1546125.0,1546125,19.0,19.0,1846.0,35070.0,1.0,219143.0,219143.0
1868,Bridgewater College,Bridgewater,NCAA Division III (with football),671,0.0,29016.0,277.0,400480.0,1025902.0,1025902,17.0,17.0,3663.0,62272.0,0.0,179309.0,179309.0
1869,College of William and Mary,Williamsburg,NCAA Division I-AA,2686,3734139.0,105891.0,321.0,1238220.0,9028213.0,9028213,14.0,14.0,23552.0,329731.0,1.0,1330770.0,1606610.0
1870,Christopher Newport University,Newport News,NCAA Division III (with football),1991,0.0,38291.0,387.0,687383.0,1568087.0,1571976,19.0,19.0,2981.0,56648.0,1.0,285574.0,285574.0
1871,Danville Community College,Danville,NJCAA Division II,670,0.0,8074.0,21.0,34185.0,34147.0,34147,,,,,,,
1872,Emory and Henry College,Emory,NCAA Division III (with football),472,0.0,37775.0,265.0,284568.0,916122.0,916122,21.0,21.0,1485.0,31178.0,1.0,115963.0,115963.0
1873,Eastern Mennonite University,Harrisonburg,NCAA Division III (without football),365,0.0,23637.0,116.0,250570.0,377966.0,377966,19.0,19.0,2658.0,50496.0,,127396.0,127396.0
1874,Ferrum College,Ferrum,NCAA Division III (with football),797,0.0,38444.0,232.0,450206.0,975775.0,975775,17.0,17.0,1331.0,22622.0,1.0,109127.0,109127.0
1875,George Mason University,Fairfax,NCAA Division I-AAA,7763,1919387.0,132909.0,315.0,3383571.0,6152444.0,6152444,17.0,17.0,33137.0,563326.0,1.0,2768873.0,2768873.0
1876,Hampton University,Hampton,NCAA Division I-A,1369,2327689.0,60239.0,171.0,708535.0,4571433.0,4630552,16.0,16.0,10177.0,162834.0,1.0,660701.0,847767.0
1877,James Madison University,Harrisonburg,NCAA Division I-AA,6868,2921597.0,148542.0,215.0,2589680.0,11471565.0,11471565,14.0,14.0,27133.0,379863.0,1.0,2273522.0,2273522.0
1878,Liberty University,Lynchburg,NCAA Division I-AA,10024,3747582.0,175347.0,319.0,4373367.0,15111489.0,15111489,16.0,16.0,16691.0,267060.0,1.0,2313630.0,2313630.0
1879,Longwood University,Farmville,NCAA Division I-AAA,1343,830205.0,56342.0,86.0,1174046.0,2263646.0,2263646,13.0,13.0,14141.0,183830.0,1.0,1283641.0,1012441.0
1880,Lynchburg College,Lynchburg,NCAA Division III (without football),870,0.0,35976.0,245.0,557252.0,706011.0,710060,16.0,16.0,2212.0,35393.0,1.0,148759.0,148759.0
1881,Mary Baldwin College,Staunton,NCAA Division III (without football),34,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
1882,University of Mary Washington,Fredericksburg,NCAA Division III (without football),1330,0.0,26762.0,259.0,612445.0,695282.0,695282,16.0,16.0,2219.0,35506.0,,88684.0,91242.0
1883,Marymount University,Arlington,NCAA Division III (without football),627,0.0,37148.0,102.0,384851.0,516708.0,516708,15.0,15.0,3992.0,59874.0,,131857.0,131857.0
1884,Norfolk State University,Norfolk,NCAA Division I-AA,1845,2071204.0,86127.0,237.0,1172960.0,4418018.0,4418018,17.0,17.0,11481.0,195181.0,1.0,912243.0,912243.0
1885,Old Dominion University,Norfolk,NCAA Division I-AA,6936,3652358.0,111570.0,249.0,3682572.0,12428245.0,12428245,13.0,13.0,45293.0,588807.0,1.0,2809187.0,2809187.0
1886,Patrick Henry Community College,Martinsville,NJCAA Division II,567,0.0,5125.0,40.0,40000.0,66617.0,66617,8.0,8.0,1921.0,15365.0,,27000.0,26765.0
1887,Radford University,Radford,NCAA Division I-AAA,3471,1163983.0,75676.0,163.0,1960924.0,3202264.0,3202264,15.0,15.0,11838.0,177576.0,1.0,1241340.0,1241340.0
1888,Randolph-Macon College,Ashland,NCAA Division III (with football),573,0.0,39334.0,236.0,496439.0,1099783.0,1099783,13.0,13.0,5717.0,74326.0,1.0,245935.0,226259.0
1889,Randolph College,Lynchburg,NCAA Division III (without football),185,0.0,23164.0,89.0,232378.0,352597.0,352597,16.0,16.0,2937.0,46988.0,,124188.0,121118.0
1890,Rappahannock Community College,Warsaw,NJCAA Division II,272,0.0,0.0,30.0,41790.0,41790.0,41790,,,,,,,
1891,University of Richmond,University of Richmond,NCAA Division I-AA,1356,4738619.0,198113.0,218.0,1972649.0,11507176.0,11507176,17.0,17.0,71480.0,1215167.0,1.0,3971226.0,3971226.0
1892,Roanoke College,Salem,NCAA Division III (without football),857,0.0,21731.0,223.0,512174.0,603157.0,603157,18.0,18.0,1615.0,29068.0,,158378.0,163261.0
1893,Shenandoah University,Winchester,NCAA Division III (with football),727,0.0,39106.0,255.0,607037.0,1206956.0,1206956,14.0,14.0,3943.0,55195.0,1.0,145859.0,145859.0
1894,Southern Virginia University,Buena Vista,NAIA Division I,384,208637.0,10610.0,191.0,233211.0,609057.0,609057,14.0,14.0,2807.0,39292.0,,95371.0,95371.0
1895,The University of Virginia's College at Wise,Wise,NAIA Division II,774,285566.0,21825.0,182.0,263507.0,944696.0,944696,11.0,11.0,5035.0,55387.0,1.0,246570.0,242329.0
